timestamp,accX,accY,accZ
0.0,-10.5957,-7.2915,1.7979
20.0,-14.1273,-8.0727,2.0727
40.0,-14.2289,-8.0829,2.3987
60.0,-13.3342,-7.7934,2.5303
80.0,-12.4395,-7.5039,2.6618
100.0,-11.5447,-7.2145,2.7934
120.0,-9.2258,-5.8484,0.7129
140.0,-9.2688,-5.7624,0.7344
160.0,-9.3118,-5.6763,0.7559
180.0,-9.3548,-5.5903,0.7774
200.0,-9.3978,-5.5043,0.7989
220.0,-8.308,-4.0443,0.6761
240.0,-8.3307,-3.8852,0.608
260.0,-8.3534,-3.7261,0.5398
280.0,-8.3761,-3.567,0.4716
300.0,-8.3989,-3.408,0.4034
320.0,-7.9355,-3.1129,-0.3129
340.0,-7.828,-3.1344,-0.3344
360.0,-7.7204,-3.1559,-0.3559
380.0,-7.6129,-3.1774,-0.3774
400.0,-7.5054,-3.1989,-0.3989
420.0,-7.4024,-2.8939,-0.5988
440.0,-7.4512,-2.772,-0.5744
460.0,-7.5,-2.65,-0.55
480.0,-7.5488,-2.528,-0.5256
500.0,-7.5976,-2.4061,-0.5012
520.0,-11.5693,-3.0284,0.2636
540.0,-10.9102,-2.8239,0.4455
560.0,-10.2511,-2.6193,0.6273
580.0,-9.592,-2.4148,0.8091
600.0,-8.933,-2.2102,0.9909
620.0,-9.3294,-4.1059,2.7941
640.0,-9.0471,-3.7294,2.7706
660.0,-8.7647,-3.3529,2.7471
680.0,-8.4824,-2.9765,2.7235
700.0,-8.2,-2.6,2.7
720.0,-6.8156,0.0281,3.675
740.0,-6.8365,-0.201,3.5083
760.0,-6.8573,-0.4302,3.3417
780.0,-6.8781,-0.6594,3.175
800.0,-6.899,-0.8885,3.0083
820.0,-6.26,-2.16,2.74
840.0,-6.9558,-2.4195,2.8416
860.0,-7.1636,-2.4455,2.7636
880.0,-7.3714,-2.4714,2.6857
900.0,-7.5792,-2.4974,2.6078
920.0,-9.67,-5.52,2.93
940.0,-9.8256,-5.3422,3.4411
960.0,-9.9811,-5.1644,3.9522
980.0,-10.1367,-4.9867,4.4633
1000.0,-10.2922,-4.8089,4.9744
1020.0,-3.51,-13.69,8.97
1040.0,-2.8656,-14.5567,9.7922
1060.0,-2.2211,-15.4233,10.6144
1080.0,-1.5767,-16.29,11.4367
1100.0,-0.9322,-17.1567,12.2589
1120.0,-2.74,-15.88,7.23
1140.0,-2.6067,-14.7244,7.0744
1160.0,-2.4733,-13.5689,6.9189
1180.0,-2.34,-12.4133,6.7633
1200.0,-2.2067,-11.2578,6.6078
1220.0,0.16,-2.448,-0.628
1240.0,0.6556,-1.1667,-0.9542
1260.0,0.2111,-1.8333,-0.8708
1280.0,-0.2333,-2.5,-0.7875
1300.0,-0.6778,-3.1667,-0.7042
1320.0,-37.8125,-6.775,-1.2375
1340.0,-37.9856,-5.9673,-0.6798
1360.0,-38.1587,-5.1596,-0.1221
1380.0,-38.3317,-4.3519,0.4356
1400.0,-38.5048,-3.5442,0.9933
1420.0,5.7,-32.0,0.2
