timestamp,accX,accY,accZ
0.0,-7.108,-2.3057,-0.4943
20.0,-6.233,-2.589,-0.311
40.0,-6.2989,-2.567,-0.333
60.0,-6.3648,-2.5451,-0.3549
80.0,-6.4308,-2.5231,-0.3769
100.0,-6.4967,-2.5011,-0.3989
120.0,-8.17,-3.71,0.52
140.0,-8.3256,-3.7322,0.5644
160.0,-8.4811,-3.7544,0.6089
180.0,-8.6367,-3.7767,0.6533
200.0,-8.7922,-3.7989,0.6978
220.0,-8.0667,-4.8,3.0
240.0,-7.1468,-4.8013,3.687
260.0,-6.7312,-4.5675,4.0247
280.0,-6.3156,-4.3338,4.3623
300.0,-5.9,-4.1,4.7
320.0,-5.2411,-5.6358,4.7589
340.0,-5.1568,-5.9726,4.8432
360.0,-5.0726,-6.3095,4.9274
380.0,-4.9884,-6.6463,5.0116
400.0,-4.9042,-6.9832,5.0958
420.0,-6.9871,-6.6097,3.0161
440.0,-6.9656,-6.4591,3.2097
460.0,-6.9441,-6.3086,3.4032
480.0,-6.9226,-6.1581,3.5968
500.0,-6.9011,-6.0075,3.7903
520.0,-4.7611,-3.4758,6.1579
540.0,-5.4137,-3.6653,6.0526
560.0,-6.0663,-3.8547,5.9474
580.0,-6.7189,-4.0442,5.8421
600.0,-7.3716,-4.2337,5.7368
620.0,-3.8333,-2.4667,6.8
640.0,2.1925,0.61,1.95
660.0,3.2425,1.21,0.95
680.0,4.2925,1.81,-0.05
700.0,5.3425,2.41,-1.05
720.0,-17.9852,-2.4278,-39.1
740.0,-18.2287,-2.793,-39.1
760.0,-18.4722,-3.1583,-39.1
780.0,-18.7157,-3.5235,-39.1
800.0,-18.9591,-3.8887,-39.1
820.0,-19.2026,-4.2539,-39.1
840.0,-38.3727,-2.0382,33.2891
860.0,-37.2818,-13.1655,31.2527
880.0,-36.1909,-24.2927,29.2164
900.0,-27.4791,-9.3233,19.7721
920.0,-24.8744,-5.4395,20.6326
940.0,-22.2698,-1.5558,21.493
960.0,-19.6651,2.3279,22.3535
980.0,-17.0605,6.2116,23.214
1000.0,-14.8263,3.6966,-2.7619
1020.0,-14.5042,5.222,-1.4229
1040.0,-14.1822,6.7475,-0.0839
1060.0,-13.8602,8.2729,1.2551
1080.0,-13.5381,9.7983,2.5941
1100.0,-13.2161,11.3237,3.9331
1120.0,-0.8833,12.8646,19.1688
1140.0,-0.7167,11.3854,16.9812
1160.0,-0.55,9.9062,14.7938
1180.0,-0.3833,8.4271,12.6062
1200.0,-0.2167,6.9479,10.4188
1220.0,-1.2549,-11.0956,-5.0143
1240.0,-1.3648,-11.8868,-4.4429
1260.0,-1.4747,-12.678,-3.8714
1280.0,-1.5846,-13.4692,-3.3
1300.0,-1.6945,-14.2604,-2.7286
1320.0,-8.0817,-9.2409,-5.786
1340.0,-8.3613,-8.3806,-5.7645
1360.0,-8.6409,-7.5204,-5.743
1380.0,-8.9204,-6.6602,-5.7215
1400.0,-9.2,-5.8,-5.7
1420.0,-22.5989,-2.8638,12.7553
1440.0,-19.9819,-1.8851,10.8404
1460.0,-17.3649,-0.9064,8.9255
1480.0,-14.7479,0.0723,7.0106
