timestamp,accX,accY,accZ
0.0,-6.8737,-4.2526,0.8684
20.0,-6.8947,-4.2105,0.9737
40.0,-5.9447,-3.6255,0.6319
60.0,-6.0936,-3.7106,0.7383
80.0,-6.2426,-3.7957,0.8447
100.0,-6.3915,-3.8809,0.9511
120.0,-6.5404,-3.966,1.0574
140.0,-9.7079,-4.1067,0.0933
160.0,-10.0674,-4.1292,0.0708
180.0,-10.427,-4.1517,0.0483
200.0,-10.7865,-4.1742,0.0258
220.0,-11.1461,-4.1966,0.0034
240.0,-12.4435,-4.8217,0.313
260.0,-12.3911,-5.1873,-0.0633
280.0,-12.9734,-5.162,-0.1899
300.0,-13.5557,-5.1367,-0.3165
320.0,-14.138,-5.1114,-0.443
340.0,-14.3172,-0.3667,-2.4586
360.0,-13.9034,0.3,-2.2517
380.0,-13.4897,0.9667,-2.0448
400.0,-13.0759,1.6333,-1.8379
420.0,-12.6621,2.3,-1.631
440.0,-9.838,3.4423,-1.3296
460.0,-9.1901,3.6113,-1.0479
480.0,-8.5423,3.7803,-0.7662
500.0,-7.8944,3.9493,-0.4845
520.0,-4.5266,1.656,-0.4193
540.0,-4.3431,1.5459,-0.2174
560.0,-4.1596,1.4358,-0.0156
580.0,-3.9761,1.3257,0.1862
600.0,-3.7927,1.2156,0.3881
620.0,-3.6092,1.1055,0.5899
640.0,-5.3,-0.4,-0.2
660.0,-4.8529,-0.4471,-0.0353
680.0,-4.4059,-0.4941,0.1294
700.0,-3.9588,-0.5412,0.2941
720.0,-3.5118,-0.5882,0.4588
740.0,-5.4789,-1.6144,-1.9689
760.0,-5.99,-1.37,-1.88
780.0,-6.5011,-1.1256,-1.7911
800.0,-7.0122,-0.8811,-1.7022
820.0,-7.5233,-0.6367,-1.6133
840.0,-12.7925,0.3398,-4.1247
860.0,-12.5774,0.6194,-3.9742
880.0,-12.3624,0.8989,-3.8237
900.0,-12.1473,1.1785,-3.6731
920.0,-11.9323,1.4581,-3.5226
940.0,-3.3064,4.2074,2.0415
960.0,-3.1362,3.6755,1.9351
980.0,-2.966,3.1436,1.8287
1000.0,-2.7957,2.6117,1.7223
1020.0,-2.6255,2.0798,1.616
1040.0,-1.6488,-1.2488,1.1895
1060.0,0.0256,-1.5744,-0.8802
1080.0,1.7,-1.9,-2.95
1100.0,3.3744,-2.2256,-5.0198
1120.0,5.0488,-2.5512,-7.0895
1140.0,-38.675,-4.9094,38.8719
1160.0,-37.925,-1.9406,37.7781
1180.0,-37.175,1.0281,36.6844
1200.0,5.68,10.18,-1.5
1220.0,5.8216,-17.0,8.6288
1240.0,5.0649,-17.0,8.2865
1260.0,4.3081,-17.0,7.9441
1280.0,3.5514,-17.0,7.6018
1300.0,2.7946,-17.0,7.2595
1320.0,2.0378,-17.0,6.9171
1340.0,12.6,-6.7,17.2167
1360.0,6.9529,-4.7,17.2363
1380.0,1.3059,-2.7,17.2559
1400.0,-4.3412,-0.7,17.2755
1420.0,-9.9882,1.3,17.2951
1440.0,-27.0333,0.1333,3.9667
1460.0,-7.0111,-3.1333,-4.0111
1480.0,-5.5389,-2.7167,-4.2889
1500.0,-4.0667,-2.3,-4.5667
1520.0,-2.5944,-1.8833,-4.8444
1540.0,-25.8365,-5.8624,-24.08
1560.0,-23.2012,-1.4859,-22.88
1580.0,-20.5659,2.8906,-21.68
1600.0,-17.9306,7.2671,-20.48
1620.0,-15.2953,11.6435,-19.28
1640.0,-5.3135,30.2596,-24.0056
1660.0,-7.3584,18.1247,-23.691
1680.0,-9.4034,5.9899,-23.3764
1700.0,-11.4483,-6.1449,-23.0618
1720.0,-13.4933,-18.2798,-22.7472
1740.0,-7.2263,0.7263,-5.2263
1760.0,-5.7962,0.1231,-4.6038
1780.0,-5.2577,2.0205,-4.4756
1800.0,-4.7192,3.9179,-4.3474
1820.0,-4.1808,5.8154,-4.2192
1840.0,0.5077,15.7538,-19.7462
1860.0,1.6725,17.9077,-20.1637
1880.0,2.8374,20.0615,-20.5813
1900.0,4.0022,22.2154,-20.9989
1920.0,5.167,24.3692,-21.4165
1940.0,4.8813,-2.6375,-0.1094
1960.0,4.1729,-1.3875,-0.7969
1980.0,3.4646,-0.1375,-1.4844
2000.0,2.7562,1.1125,-2.1719
2020.0,2.0479,2.3625,-2.8594
2040.0,-0.1943,-1.1545,-14.8659
2060.0,-0.1716,1.0273,-14.7295
2080.0,-0.1489,3.2091,-14.5932
2100.0,-0.1261,5.3909,-14.4568
2120.0,-0.1034,7.5727,-14.3205
2140.0,0.3,3.5421,-8.6211
2160.0,0.3595,2.5149,-7.0365
2180.0,0.4676,2.5419,-6.7392
2200.0,0.5757,2.5689,-6.4419
2220.0,0.6838,2.5959,-6.1446
2240.0,0.2891,2.0762,-10.6851
2260.0,0.2693,2.2149,-11.0218
2280.0,0.2495,2.3535,-11.3584
2300.0,0.2297,2.4921,-11.695
