timestamp,accX,accY,accZ
0.0,-9.8333,-3.8333,-0.8667
20.0,-8.3277,-2.7145,1.2434
40.0,-8.0867,-2.7627,1.388
60.0,-7.8458,-2.8108,1.5325
80.0,-7.6048,-2.859,1.6771
100.0,-5.825,-3.575,2.325
120.0,-3.8638,-6.2,3.2319
140.0,-3.6936,-6.2,3.1468
160.0,-3.5234,-6.2,3.0617
180.0,-3.3532,-6.2,2.9766
200.0,-2.2667,-6.6,3.8333
220.0,-1.7318,-8.1773,4.0114
240.0,-1.5955,-8.1318,4.0341
260.0,-1.4591,-8.0864,4.0568
280.0,-1.3227,-8.0409,4.0795
300.0,-0.5333,-8.6667,4.5
320.0,-0.4194,-8.271,4.8645
340.0,-0.3118,-8.0989,4.9505
360.0,-0.2043,-7.9269,5.0366
380.0,-0.0968,-7.7548,5.1226
400.0,0.4571,-7.9143,4.7429
420.0,2.5141,-6.9848,3.604
440.0,2.797,-6.6818,3.6848
460.0,3.0798,-6.3788,3.7657
480.0,3.3626,-6.0758,3.8465
500.0,3.6455,-5.7727,3.9273
520.0,3.5667,-5.9667,4.2
540.0,4.7429,-7.2371,2.6714
560.0,5.3143,-6.4657,2.9571
580.0,5.8857,-5.6943,3.2429
600.0,8.0667,-3.1333,2.7667
620.0,7.5067,0.0933,2.42
640.0,7.3511,0.2489,3.2867
660.0,7.1956,0.4044,4.1533
680.0,7.04,0.56,5.02
700.0,4.75,0.7,7.8
720.0,2.3854,-11.5933,5.0764
740.0,2.7225,-10.6719,4.8517
760.0,3.0596,-9.7506,4.627
780.0,3.3966,-8.8292,4.4022
800.0,3.8368,-7.8105,4.3474
820.0,4.1,-5.25,3.2
840.0,5.2731,-3.5077,1.7872
860.0,5.35,-3.2,0.3
880.0,5.4269,-2.8923,-1.1872
900.0,4.8,-2.025,-3.525
920.0,-0.0903,-0.5935,-8.7247
940.0,-2.2194,-2.0129,-10.6172
960.0,-4.3484,-3.4323,-12.5097
980.0,-6.4774,-4.8516,-14.4022
1000.0,-19.85,-16.85,-2.8
1020.0,7.191,-7.1,15.5562
1040.0,4.6292,-7.1,14.5674
1060.0,2.0674,-7.1,13.5787
1080.0,-0.4944,-7.1,12.5899
1100.0,-13.1,-10.2,-7.7
1120.0,-16.3194,-6.4419,0.0226
1140.0,-16.8785,-6.0978,3.1194
1160.0,-17.4376,-5.7538,6.2161
1180.0,-17.9968,-5.4097,9.3129
1200.0,-7.3929,6.1214,23.35
1220.0,3.3429,-5.2571,4.5571
1240.0,2.1524,-5.4476,3.4143
1260.0,0.9619,-5.6381,2.2714
1280.0,-0.2286,-5.8286,1.1286
1300.0,-2.8182,-5.3636,2.3
1320.0,-4.8906,9.2318,13.1741
1340.0,-5.1494,9.6082,13.3859
1360.0,-5.4082,9.9847,13.5976
1380.0,-5.6671,10.3612,13.8094
1400.0,-7.7333,12.2,12.7333
1420.0,2.3448,0.276,7.2375
1440.0,1.699,-0.4948,7.4875
1460.0,1.0531,-1.2656,7.7375
1480.0,0.4073,-2.0365,7.9875
1500.0,-0.2385,-2.8073,8.2375
1520.0,-1.1302,1.8,9.6977
1540.0,-1.4558,2.8,9.4419
1560.0,-1.7814,3.8,9.186
1580.0,-2.107,4.8,8.9302
1600.0,-1.8727,5.5,8.7182
1620.0,1.6897,1.4,11.4808
1640.0,1.4846,1.4,11.0962
1660.0,1.2795,1.4,10.7115
1680.0,1.0744,1.4,10.3269
1700.0,-0.8667,0.7667,9.2333
1720.0,-0.7143,-0.1,10.3714
1740.0,-0.7363,-0.1,10.0198
1760.0,-0.7582,-0.1,9.6681
1780.0,-0.7802,-0.1,9.3165
1800.0,-0.3333,0.0667,9.7333
1820.0,-1.26,-0.228,9.368
1840.0,-0.96,0.112,9.328
1860.0,-0.66,0.452,9.288
1880.0,-0.36,0.792,9.248
1900.0,-0.06,1.132,9.208
1920.0,0.2,-0.1156,10.3689
1940.0,0.2,-0.16,10.28
1960.0,0.2,-0.2044,10.1911
1980.0,0.2,-0.2489,10.1022
2000.0,0.2,-0.2933,10.0133
2020.0,-1.0721,-0.3628,9.5186
2040.0,-1.0023,-0.2698,9.5651
2060.0,-0.9326,-0.1767,9.6116
2080.0,-0.8628,-0.0837,9.6581
2100.0,-0.5625,-0.2375,10.1
2120.0,-0.1629,0.2247,9.6494
2140.0,-0.0955,0.2697,9.7393
2160.0,-0.0281,0.3146,9.8292
2180.0,0.0393,0.3596,9.9191
2200.0,-0.1111,-0.3778,9.9778
2220.0,0.6656,0.9411,10.1
2240.0,0.4211,0.6522,10.1
2260.0,0.1767,0.3633,10.1
2280.0,-0.0678,0.0744,10.1
2300.0,-0.5,-0.25,9.85
2320.0,-0.9091,-0.8818,9.7364
2340.0,-1.0606,-0.9423,9.5803
2360.0,-1.0042,-0.7169,9.5521
2380.0,-0.9479,-0.4915,9.5239
2400.0,-0.6,-0.2333,9.9667
2420.0,-0.67,-0.7267,9.6722
2440.0,-0.47,-0.46,9.7833
2460.0,-0.27,-0.1933,9.8944
2480.0,-0.07,0.0733,10.0056
2500.0,-0.0125,0.0375,10.1
2520.0,-0.3191,-0.5652,9.6404
2540.0,-0.1843,-0.3404,9.7079
2560.0,-0.0494,-0.1157,9.7753
2580.0,0.0854,0.109,9.8427
2600.0,-0.45,-0.4,10.05
2620.0,0.225,0.825,9.9125
2640.0,0.0886,0.5068,9.9352
2660.0,-0.0477,0.1886,9.958
2680.0,-0.1841,-0.1295,9.9807
