timestamp,accX,accY,accZ
0.0,-9.7625,-1.95,1.0625
20.0,-9.6143,-1.5714,1.4429
40.0,-9.7901,-1.5275,1.3549
60.0,-9.9659,-1.4835,1.267
80.0,-10.1418,-1.4396,1.1791
100.0,-10.5,-1.7,1.4
120.0,-11.55,-1.4125,3.8375
140.0,-11.8227,-1.4352,3.7239
160.0,-12.0955,-1.458,3.6102
180.0,-12.3682,-1.4807,3.4966
200.0,-10.0333,-1.1333,4.4667
220.0,-5.2247,-1.4596,4.8652
240.0,-4.9326,-1.3921,4.6404
260.0,-4.6404,-1.3247,4.4157
280.0,-4.3483,-1.2573,4.191
300.0,-5.3444,-0.9667,3.7556
320.0,-10.1265,-1.5761,5.7912
340.0,-10.1796,-1.3283,5.7735
360.0,-10.2327,-1.0805,5.7558
380.0,-10.2858,-0.8327,5.7381
400.0,-10.3389,-0.585,5.7204
420.0,-10.392,-0.3372,5.7027
440.0,-8.7,-1.6,3.7333
460.0,-8.86,-1.28,3.78
480.0,-8.935,-1.255,3.755
500.0,-9.01,-1.23,3.73
520.0,-9.085,-1.205,3.705
540.0,-9.4767,-2.1814,4.086
560.0,-9.3605,-2.0884,4.0163
580.0,-9.2442,-1.9953,3.9465
600.0,-9.1279,-1.9023,3.8767
620.0,-9.0116,-1.8093,3.807
640.0,-8.1156,-2.1178,4.6422
660.0,-8.4044,-2.1622,4.9978
680.0,-8.6933,-2.2067,5.3533
700.0,-8.9822,-2.2511,5.7089
720.0,-9.2711,-2.2956,6.0644
740.0,-6.9,-14.9538,7.5892
760.0,-6.9,-15.2333,7.9333
780.0,-6.9,-15.5129,8.2774
800.0,-6.9,-15.7925,8.6215
820.0,-6.9,-16.072,8.9656
840.0,-4.4693,-7.517,2.8432
860.0,-3.8557,-7.858,1.7068
880.0,-3.242,-8.1989,0.5705
900.0,-2.6284,-8.5398,-0.5659
920.0,-2.0148,-8.8807,-1.7023
940.0,3.4615,-1.6323,0.5846
960.0,3.0,-2.74,-0.8
980.0,2.5385,-3.8477,-2.1846
1000.0,1.325,-4.875,-6.4
1020.0,-4.2222,4.2578,-23.8267
1040.0,-3.1111,4.7689,-24.2933
1060.0,-2.0,5.28,-24.76
1080.0,-0.8889,5.7911,-25.2267
1100.0,-6.3,14.4,-27.6
1120.0,-13.0216,10.8742,-24.2392
1140.0,-19.7433,7.3485,-20.8784
1160.0,-26.4649,3.8227,-17.5175
1180.0,-33.1866,0.2969,-14.1567
1200.0,-35.0,-7.25,-28.65
1220.0,-23.008,-31.112,9.464
1240.0,-20.9856,-31.355,25.355
1260.0,-24.6793,-20.1477,26.1477
1280.0,-28.373,-8.9405,26.9405
1300.0,-32.0667,2.2667,27.7333
1320.0,-35.7604,13.4739,28.5261
1340.0,-29.1,0.25,17.3
1360.0,23.416,7.3247,-3.2407
1380.0,17.8111,4.8556,-3.1667
1400.0,12.2062,2.3864,-3.0926
1420.0,6.6012,-0.0827,-3.0185
1440.0,16.3506,38.9953,-23.1471
1460.0,21.8565,38.9482,-17.6176
1480.0,27.3624,38.9012,-12.0882
1500.0,32.8682,38.8541,-6.5588
1520.0,38.3741,38.8071,-1.0294
1540.0,5.0989,12.7419,-4.2355
1560.0,-5.5032,0.2258,-4.1065
1580.0,-16.1054,-12.2903,-3.9774
1600.0,-26.7075,-24.8065,-3.8484
1620.0,-37.3097,-37.3226,-3.7194
1640.0,-14.4625,-17.5958,16.3458
1660.0,-7.8624,17.1024,-18.7176
1680.0,-7.7682,12.6082,-20.0118
1700.0,-7.6741,8.1141,-21.3059
1720.0,-7.58,3.62,-22.6
1740.0,1.5,0.8667,-6.7667
1760.0,-6.06,-1.52,-12.9
1780.0,-4.885,-2.67,-12.275
1800.0,-3.71,-3.82,-11.65
1820.0,-2.535,-4.97,-11.025
1840.0,3.3327,12.0,-1.7163
1860.0,2.5163,10.0,-1.3082
1880.0,1.7,8.0,-0.9
1900.0,0.8837,6.0,-0.4918
1920.0,0.0673,4.0,-0.0837
1940.0,-2.38,2.5467,3.6133
1960.0,-2.3133,3.7022,4.3244
1980.0,-2.2467,4.8578,5.0356
2000.0,-2.18,6.0133,5.7467
2020.0,-2.1133,7.1689,6.4578
2040.0,-3.1105,14.3895,8.2
2060.0,-1.0073,5.1,4.7024
2080.0,-1.2024,5.1,5.4341
2100.0,-1.3976,5.1,6.1659
2120.0,-1.5927,5.1,6.8976
2140.0,-0.5,0.7,11.0
2160.0,-0.8571,0.2357,9.9643
2180.0,-1.2143,-0.2286,8.9286
2200.0,2.1,0.6667,8.6667
2220.0,3.162,0.734,9.766
2240.0,3.122,0.454,10.046
2260.0,3.082,0.174,10.326
2280.0,3.042,-0.106,10.606
2300.0,3.002,-0.386,10.886
2320.0,0.0656,3.4906,9.9031
2340.0,-0.2469,4.0115,9.5073
2360.0,-0.5594,4.5323,9.1115
2380.0,-0.8719,5.0531,8.7156
2400.0,-1.1844,5.574,8.3198
2420.0,-1.58,6.284,8.072
2440.0,-1.1,6.4105,8.0568
2460.0,-1.1,5.9895,8.1832
2480.0,-1.1,5.5684,8.3095
2500.0,-1.1,5.1474,8.4358
2520.0,-1.1,4.7263,8.5621
2540.0,0.1896,4.2627,8.609
2560.0,0.4881,4.4716,8.6388
2580.0,0.7866,4.6806,8.6687
2600.0,1.0851,4.8896,8.6985
2620.0,-0.8038,4.7114,8.4
2640.0,-0.8291,4.7873,8.4
2660.0,-0.8544,4.8633,8.4
2680.0,-0.8797,4.9392,8.4
2700.0,-0.7949,5.2975,8.3051
2720.0,-0.761,5.2805,8.339
2740.0,-0.7271,5.2636,8.3729
2760.0,-0.6932,5.2466,8.4068
2780.0,-0.6593,5.2297,8.4407
2800.0,-0.6254,5.2127,8.4746
2820.0,-0.4333,4.8667,8.5833
2840.0,0.2462,4.7,8.4615
2860.0,0.3038,4.7,8.5385
2880.0,0.3615,4.7,8.6154
2900.0,0.4192,4.7,8.6923
2920.0,0.4769,4.7,8.7692
2940.0,0.0611,4.6078,8.5156
2960.0,-0.05,4.63,8.56
2980.0,-0.1611,4.6522,8.6044
