timestamp,accX,accY,accZ
0.0,-6.6785,-3.5304,0.4608
20.0,-6.7797,-3.5051,0.4101
40.0,-7.9867,-4.3067,0.3
60.0,-7.9422,-4.3289,0.3
80.0,-7.8978,-4.3511,0.3
100.0,-7.8533,-4.3733,0.3
120.0,-7.8089,-4.3956,0.3
140.0,-9.5,-2.1,0.4133
160.0,-9.5,-2.1,0.4578
180.0,-9.5,-2.1,0.5022
200.0,-9.5,-2.1,0.5467
220.0,-9.5,-2.1,0.5911
240.0,-10.1581,-4.0161,-0.5129
260.0,-10.2871,-4.2742,-0.3194
280.0,-10.4161,-4.5323,-0.1258
300.0,-10.5452,-4.7903,0.0677
320.0,-10.6742,-5.0484,0.2613
340.0,-9.9,-3.2,1.9
360.0,-8.8741,-0.7062,2.4259
380.0,-8.7259,-0.3605,2.5741
400.0,-8.5778,-0.0148,2.7222
420.0,-8.4296,0.3309,2.8704
440.0,-7.2707,-6.1293,0.9196
460.0,-7.2054,-6.1946,0.963
480.0,-7.1402,-6.2598,1.0065
500.0,-7.075,-6.325,1.05
520.0,-7.0098,-6.3902,1.0935
540.0,-8.0,-5.4625,4.15
560.0,-8.1667,-5.5667,4.0667
580.0,-8.3333,-5.6708,3.9833
600.0,-8.5,-5.775,3.9
620.0,-8.6667,-5.8792,3.8167
640.0,-10.2707,-5.6467,4.3304
660.0,-9.9011,-5.4946,4.4174
680.0,-9.5315,-5.3424,4.5043
700.0,-9.162,-5.1902,4.5913
720.0,-8.7924,-5.038,4.6783
740.0,-5.8271,-0.4976,3.0988
760.0,-6.3682,-0.4506,3.0753
780.0,-6.9094,-0.4035,3.0518
800.0,-7.4506,-0.3565,3.0282
820.0,-7.9918,-0.3094,3.0047
840.0,2.5548,-4.1419,3.2161
860.0,4.2323,-4.6796,3.4742
880.0,5.9097,-5.2172,3.7323
900.0,7.5871,-5.7548,3.9903
920.0,9.2645,-6.2925,4.2484
940.0,6.9213,-17.4629,8.9416
960.0,6.6067,-18.1146,7.9079
980.0,6.2921,-18.7663,6.8742
1000.0,5.9775,-19.418,5.8404
1020.0,5.6629,-20.0697,4.8067
1040.0,-10.241,-2.4448,-0.7838
1060.0,-11.5933,-2.8067,-0.9933
1080.0,-12.9457,-3.1686,-1.2029
1100.0,-14.2981,-3.5305,-1.4124
1120.0,-15.6505,-3.8924,-1.6219
1140.0,-16.5714,-4.3214,-2.2429
1160.0,-15.0476,-5.131,-5.1952
1180.0,-16.7375,-5.85,-4.7375
1200.0,5.4851,20.8054,3.7
1220.0,-8.5419,13.7243,5.7
