timestamp,accX,accY,accZ
0.0,0.7,3.3,10.3
20.0,0.1609,3.3826,9.2413
40.0,0.0739,3.1217,9.1109
60.0,0.2,3.2,9.2
80.0,0.4348,2.8652,9.3
100.0,0.4783,2.8217,9.3
120.0,0.5217,2.7783,9.3
140.0,0.5652,2.7348,9.3
160.0,0.3143,2.8714,9.2429
180.0,0.0135,3.1865,9.3
200.0,0.036,3.164,9.3
220.0,0.0584,3.1416,9.3
240.0,0.0809,3.1191,9.3
260.0,0.0,3.2,9.1
280.0,0.0091,3.2,9.1909
300.0,0.0394,3.2,9.1606
320.0,0.0697,3.2,9.1303
340.0,0.1,3.2,9.1
360.0,0.0,3.1126,9.2126
380.0,0.0,3.1306,9.2306
400.0,0.0,3.1486,9.2486
420.0,0.0,3.1667,9.2667
440.0,0.0,3.1847,9.2847
460.0,0.0,3.25,9.3
480.0,-0.026,3.174,9.3
500.0,-0.0534,3.1466,9.3
520.0,-0.0808,3.1192,9.3
540.0,0.0667,3.2333,9.3
560.0,0.0,3.2,9.1
580.0,0.0,3.2,9.1
600.0,0.0,3.2,9.1
620.0,0.0,3.2,9.1
640.0,0.0,3.2,9.1
660.0,0.05,3.0,9.1
680.0,0.0804,3.0392,9.1
700.0,0.0598,3.0804,9.1
720.0,0.0392,3.1216,9.1
740.0,0.0186,3.1629,9.1
760.0,-0.1,3.1,9.2
780.0,-0.1154,3.4462,8.9846
800.0,-0.1374,3.5121,8.9626
820.0,-0.1593,3.578,8.9407
840.0,-0.1813,3.644,8.9187
860.0,-0.65,3.65,8.4
880.0,-0.7,3.8767,6.6612
900.0,-0.7,3.8184,6.5641
920.0,-0.7,3.7602,6.467
940.0,-0.7,3.7019,6.3699
960.0,-0.7,3.6437,6.2728
980.0,-1.4,2.9,5.8
1000.0,-1.5558,2.7701,5.7221
1020.0,-1.7117,2.6403,5.6442
1040.0,-1.8675,2.5104,5.5662
1060.0,-2.9,0.6,4.3
1080.0,-4.6228,-1.1177,2.9899
1100.0,-4.8506,-1.2949,2.8886
1120.0,-5.0785,-1.4722,2.7873
1140.0,-5.3063,-1.6494,2.6861
1160.0,-6.94,-2.06,1.84
1180.0,-11.4467,-2.7011,0.2567
1200.0,-11.98,-2.8567,0.19
1220.0,-12.5133,-3.0122,0.1233
1240.0,-13.0467,-3.1678,0.0567
1260.0,-19.1,-5.9,-0.0
1280.0,-20.9213,-13.8915,1.2883
1300.0,-20.2404,-15.7638,1.8628
1320.0,-19.5596,-17.6362,2.4372
1340.0,-18.8787,-19.5085,3.0117
1360.0,-17.7,-19.7737,2.4737
1380.0,-9.9,3.5,2.9
1400.0,-10.1461,-3.2355,1.1105
1420.0,-10.4355,-3.6303,1.0053
1440.0,-10.725,-4.025,0.9
