timestamp,accX,accY,accZ
0.0,5.0853,-3.0215,-5.574
20.0,5.0987,-3.002,-5.5067
40.0,5.9095,-3.3202,-6.2851
60.0,5.9462,-3.3148,-6.3992
80.0,5.9829,-3.3094,-6.5134
100.0,6.0196,-3.304,-6.6275
120.0,6.0563,-3.2985,-6.7416
140.0,6.9081,-3.711,-8.5712
160.0,6.8957,-3.7783,-8.6317
180.0,6.8832,-3.8456,-8.6921
200.0,6.8707,-3.913,-8.7525
220.0,6.8582,-3.9803,-8.813
240.0,7.8765,-4.4103,-9.7435
260.0,7.7469,-4.3158,-10.0536
280.0,7.6172,-4.2214,-10.3637
300.0,7.4876,-4.1269,-10.6739
320.0,7.358,-4.0324,-10.984
340.0,3.3699,-3.7105,-9.0797
360.0,3.2223,-3.4477,-9.1937
380.0,3.0748,-3.1849,-9.3076
400.0,2.9273,-2.9221,-9.4216
420.0,2.7798,-2.6593,-9.5356
440.0,2.5922,-2.2109,-8.5528
460.0,2.7128,-1.8478,-8.2993
480.0,2.7668,-1.8182,-8.215
500.0,2.8207,-1.7886,-8.1307
520.0,2.8746,-1.759,-8.0464
540.0,2.8933,-2.8075,-6.5515
560.0,2.569,-2.8136,-6.6854
580.0,2.2447,-2.8198,-6.8192
600.0,2.49,-2.839,-7.067
620.0,2.4859,-2.9249,-7.1605
640.0,2.6027,-2.7155,-7.2028
660.0,2.7196,-2.5061,-7.2451
680.0,2.8364,-2.2968,-7.2874
700.0,2.9532,-2.0874,-7.3297
720.0,3.07,-1.878,-7.372
740.0,3.0323,-2.0846,-7.5039
760.0,3.0633,-2.0782,-7.5355
780.0,3.0944,-2.0718,-7.5671
800.0,3.1254,-2.0654,-7.5987
820.0,3.1564,-2.059,-7.6303
840.0,3.5161,-2.4786,-8.1421
860.0,3.5543,-2.3994,-8.3798
880.0,3.6281,-2.4186,-8.4595
900.0,3.7019,-2.4379,-8.5393
920.0,3.7756,-2.4571,-8.619
940.0,4.3078,-3.5693,-9.7848
960.0,4.336,-3.5673,-9.9098
980.0,4.3641,-3.5654,-10.0349
1000.0,4.3922,-3.5634,-10.1599
1020.0,4.4204,-3.5614,-10.285
1040.0,4.8418,-2.7828,-13.2629
1060.0,4.7011,-2.8121,-13.1193
1080.0,4.5604,-2.8414,-12.9756
1100.0,4.4197,-2.8708,-12.832
1120.0,4.2791,-2.9001,-12.6884
1140.0,3.3186,-1.2733,-8.5001
1160.0,3.4128,-1.2737,-8.4752
1180.0,3.5071,-1.2741,-8.4503
1200.0,3.6013,-1.2745,-8.4254
1220.0,3.6956,-1.275,-8.4005
1240.0,3.313,-0.0348,-7.6872
1260.0,3.2233,-0.3726,-7.6496
1280.0,3.1335,-0.7105,-7.612
1300.0,3.0437,-1.0484,-7.5744
1320.0,2.954,-1.3862,-7.5368
1340.0,3.1338,-2.314,-6.4202
1360.0,3.115,-2.304,-6.399
1380.0,3.0963,-2.294,-6.3777
1400.0,3.0776,-2.284,-6.3564
1420.0,3.0589,-2.274,-6.3351
1440.0,3.7132,-2.4244,-6.3215
1460.0,3.7453,-2.425,-6.3575
1480.0,3.7773,-2.4257,-6.3934
1500.0,3.8094,-2.4263,-6.4293
1520.0,3.8414,-2.427,-6.4652
1540.0,4.776,-3.0204,-8.1267
1560.0,4.8336,-3.1016,-8.1933
1580.0,4.8911,-3.1827,-8.26
1600.0,4.9487,-3.2638,-8.3267
1620.0,5.0062,-3.3449,-8.3933
1640.0,5.3255,-3.5609,-7.9488
1660.0,5.8729,-3.6804,-7.5279
1680.0,6.4204,-3.8,-7.107
1700.0,6.9678,-3.9195,-6.686
1720.0,7.5153,-4.039,-6.2651
