timestamp,accX,accY,accZ
0.0,5.8,0.9,-0.5
20.0,0.4917,-24.2833,2.85
40.0,-2.5038,-28.9128,1.8872
60.0,-5.35,-32.4,0.4
80.0,-8.1962,-35.8872,-1.0872
100.0,-22.25,-39.2,-8.4
120.0,-12.8333,-10.5022,-0.7548
140.0,-12.1667,-9.3624,-0.6903
160.0,-11.5,-8.2226,-0.6258
180.0,-10.8333,-7.0828,-0.5613
200.0,-7.8,-4.25,-0.35
220.0,-5.1621,-0.8253,-2.2558
240.0,-5.3937,-0.0042,-2.1926
260.0,-5.6253,0.8168,-2.1295
280.0,-5.8568,1.6379,-2.0663
300.0,-6.0884,2.4589,-2.0032
320.0,-6.1091,3.5455,1.2727
340.0,-5.9576,3.1212,1.3939
360.0,-5.8061,2.697,1.5152
380.0,-6.5167,-1.95,0.2667
400.0,-12.2108,-8.3892,0.0092
420.0,-12.4877,-10.1123,-0.4677
440.0,-12.7646,-11.8354,-0.9446
460.0,-13.0415,-13.5585,-1.4215
480.0,-13.3185,-15.2815,-1.8985
500.0,-13.5954,-17.0046,-2.3754
520.0,-13.8723,-18.7277,-2.8523
540.0,-16.8125,-29.5125,3.7625
560.0,-14.8403,-28.6514,2.7903
580.0,-12.8681,-27.7903,1.8181
600.0,-10.8958,-26.9292,0.8458
620.0,4.8253,-1.4671,0.3924
640.0,5.3316,-0.8089,0.2405
660.0,5.838,-0.1506,0.0886
680.0,6.3443,0.5076,-0.0633
700.0,6.5,3.2,0.3
720.0,5.1271,2.2657,0.2
740.0,5.0414,1.6371,0.2
760.0,4.9557,1.0086,0.2
780.0,6.0818,-4.3909,-0.1
800.0,6.8113,-24.78,-0.1661
820.0,5.6635,-27.58,-1.6096
840.0,4.5157,-30.38,-3.053
860.0,3.3678,-33.18,-4.4965
880.0,2.22,-35.98,-5.94
900.0,1.0722,-38.78,-7.3835
920.0,-9.3043,-27.013,-5.8609
940.0,-8.9783,-25.0348,-5.7957
960.0,-8.6522,-23.0565,-5.7304
980.0,-8.3261,-21.0783,-5.6652
1000.0,-8.0,-19.1,-5.6
1020.0,-9.1367,4.1522,-2.5778
1040.0,-9.2033,4.9744,-2.3556
1060.0,-9.27,5.7967,-2.1333
1080.0,-9.3367,6.6189,-1.9111
1100.0,-8.65,7.7,-1.35
1120.0,-3.4054,2.8247,-0.5398
1140.0,-3.5559,2.7172,-0.4538
1160.0,-3.7065,2.6097,-0.3677
1180.0,-3.857,2.5022,-0.2817
1200.0,-4.6,2.25,0.1
1220.0,-20.1134,-26.4256,-1.7476
1240.0,-22.8695,-28.5963,-2.0646
1260.0,-25.6256,-30.7671,-2.3817
1280.0,-28.3817,-32.9378,-2.6988
1300.0,-30.1,-35.4,0.3
1320.0,-2.9433,-13.6111,3.9656
1340.0,-2.4767,-12.7222,3.7211
1360.0,-2.01,-11.8333,3.4767
1380.0,-1.5433,-10.9444,3.2322
1400.0,-0.45,-9.35,2.5
1420.0,7.4264,-1.0626,0.7736
1440.0,7.4923,-0.4692,0.7077
1460.0,7.5582,0.1242,0.6418
1480.0,7.6242,0.7176,0.5758
1500.0,7.6901,1.311,0.5099
1520.0,4.5,-3.7584,0.5989
1540.0,4.5,-4.2753,0.3966
1560.0,4.5,-4.7921,0.1944
1580.0,4.5,-5.309,-0.0079
1600.0,4.4667,-6.2833,-0.3167
1620.0,-1.6333,-33.1778,-6.0222
1640.0,-14.4907,-39.2,-13.056
1660.0,-17.104,-39.2,-13.376
1680.0,-19.7173,-39.2,-13.696
1700.0,-18.45,-33.5,-11.8
1720.0,-7.5543,-7.5787,-4.3064
1740.0,-7.1074,-6.8128,-4.1362
