timestamp,accX,accY,accZ
0.0,2.54,8.416,4.188
20.0,1.9432,9.1099,2.6676
40.0,2.1074,9.0324,2.7257
60.0,2.2716,8.9549,2.7838
80.0,2.4358,8.8775,2.8419
100.0,2.6,8.8,2.9
120.0,3.013,7.987,4.0261
140.0,3.0348,7.9652,4.0696
160.0,3.0565,7.9435,4.113
180.0,3.0783,7.9217,4.1565
200.0,3.1,7.9,4.2
220.0,2.7313,8.4812,3.8891
240.0,2.7487,8.4708,3.8969
260.0,2.7661,8.4603,3.9047
280.0,2.7835,8.4499,3.9126
300.0,2.7105,8.468,3.744
320.0,2.4318,8.0174,3.0606
340.0,2.3082,7.9146,2.9284
360.0,2.197,7.82,2.7987
380.0,2.1046,7.7375,2.673
400.0,2.0122,7.6549,2.5472
420.0,1.9198,7.5724,2.4215
440.0,1.6585,7.1385,2.087
460.0,1.7127,4.5217,1.0766
480.0,1.588,4.4097,1.329
500.0,0.1701,4.6167,1.5584
520.0,-0.1677,4.5303,1.7874
540.0,-0.5055,4.4439,2.0164
560.0,-0.8433,4.3575,2.2454
580.0,-1.1811,4.2711,2.4744
600.0,-1.9507,3.9965,2.8805
620.0,-8.0073,3.3888,5.2326
640.0,-7.52,2.7783,6.1057
660.0,-7.0327,2.1679,6.9788
680.0,-6.5453,1.5574,7.8519
700.0,-6.058,0.947,8.725
720.0,-13.1966,4.004,7.1924
740.0,-12.2804,3.7757,10.4414
760.0,-9.8421,3.0625,14.2053
780.0,-7.4038,2.3493,17.9692
800.0,-6.7735,-5.696,16.9685
820.0,-5.3586,-8.5632,13.8044
840.0,-3.6761,-10.4993,11.6089
860.0,-1.9936,-12.4353,9.4135
880.0,-0.3111,-14.3714,7.2181
900.0,2.809,-13.652,2.664
920.0,3.3435,-11.897,6.1068
940.0,3.9562,-11.6126,6.2266
960.0,4.5689,-11.3281,6.3464
980.0,5.1816,-11.0437,6.4662
1000.0,5.7944,-10.7592,6.586
1020.0,4.2872,-9.4385,6.7762
1040.0,4.4947,-9.372,7.3893
1060.0,4.7023,-9.3056,8.0024
1080.0,4.9098,-9.2391,8.6155
1100.0,5.0228,-9.3902,9.4392
1120.0,4.563,-8.1845,8.525
1140.0,4.5442,-7.4818,10.1891
1160.0,4.157,-6.709,11.384
1180.0,3.7698,-5.9362,12.5789
1200.0,3.4788,-4.9188,13.732
1220.0,2.1175,-2.0619,12.9133
1240.0,1.151,-1.5399,12.8593
1260.0,0.1846,-1.0179,12.8053
1280.0,-0.7819,-0.4959,12.7513
1300.0,-1.65,0.0,12.15
1320.0,-1.7706,-1.4101,9.4756
1340.0,-2.1868,-1.5796,9.2841
1360.0,-2.6031,-1.749,9.0927
1380.0,-3.0194,-1.9185,8.9013
1400.0,-2.971,-2.353,9.047
1420.0,-3.8966,-4.5696,9.9588
1440.0,-4.2248,-4.6165,9.891
1460.0,-4.553,-4.6635,9.8232
1480.0,-4.8812,-4.7104,9.7554
1500.0,-5.575,-5.142,9.368
1520.0,-7.7377,-4.5619,6.7744
1540.0,-9.7841,-2.2444,4.794
1560.0,-9.7431,-1.1873,4.494
1580.0,-9.702,-0.1301,4.194
1600.0,-9.661,0.927,3.894
1620.0,-4.4246,-4.7567,11.9485
1640.0,-4.0254,-4.6593,12.2045
1660.0,-3.6263,-4.5619,12.4606
1680.0,-3.2272,-4.4645,12.7167
1700.0,-3.822,-3.369,12.446
1720.0,-9.0789,-3.5384,15.3481
1740.0,-7.0428,-3.7149,15.6242
1760.0,-5.0067,-3.8915,15.9003
1780.0,-2.9705,-4.068,16.1765
1800.0,-0.9344,-4.2445,16.4526
1820.0,1.4285,-5.3212,7.184
1840.0,1.5956,-5.6738,6.3199
1860.0,1.7626,-6.0262,5.4558
1880.0,1.9297,-6.3788,4.5917
1900.0,2.1537,-6.5273,3.8208
1920.0,3.3525,-4.4287,3.3311
1940.0,3.5718,-4.5472,3.3602
1960.0,3.9155,-4.6595,3.2005
1980.0,4.2593,-4.7717,3.0407
2000.0,4.603,-4.884,2.881
2020.0,7.7293,-9.4188,4.3845
2040.0,7.9302,-9.6281,4.5995
2060.0,8.1312,-9.8374,4.8145
2080.0,8.3321,-10.0466,5.0295
2100.0,8.294,-10.532,5.039
2120.0,6.2103,-8.0755,5.4428
2140.0,6.4008,-8.1766,5.7763
2160.0,6.5913,-8.2777,6.1099
2180.0,6.7819,-8.3788,6.4434
2200.0,6.9724,-8.4798,6.777
2220.0,3.9687,-15.4306,11.4612
2240.0,3.3445,-14.5026,12.6707
2260.0,2.7204,-13.5746,13.8802
2280.0,2.0962,-12.6466,15.0897
2300.0,1.472,-11.7186,16.2992
2320.0,0.8479,-10.7906,17.5087
2340.0,0.272,-3.3721,16.582
2360.0,-1.778,-1.9176,16.1868
2380.0,-3.828,-0.4631,15.7916
2400.0,-5.653,0.609,13.729
2420.0,-4.8778,-2.8487,9.1798
2440.0,-5.2924,-2.7432,8.6544
2460.0,-5.7071,-2.6377,8.1291
2480.0,-6.1218,-2.5321,7.6038
2500.0,-6.5364,-2.4266,7.0784
2520.0,-6.9511,-2.3211,6.5531
2540.0,-5.3923,-0.5714,5.306
2560.0,-5.6949,-0.5143,4.904
2580.0,-5.9974,-0.4571,4.502
2600.0,-6.3,-0.4,4.1
2620.0,-6.9764,-0.3273,3.2891
2640.0,-6.6349,0.1634,3.533
2660.0,-6.7082,0.2479,3.4969
2680.0,-6.7814,0.3324,3.4608
2700.0,-7.9048,0.36,4.3252
2720.0,-8.5286,0.3531,4.8824
2740.0,-8.5163,0.4156,5.1299
2760.0,-8.504,0.4781,5.3774
2780.0,-8.4917,0.5406,5.6249
2800.0,-8.6333,0.4667,5.9333
2820.0,-11.7234,-0.8571,10.0761
2840.0,-10.8979,-0.9451,11.2394
2860.0,-10.0724,-1.033,12.4027
2880.0,-9.2469,-1.1209,13.566
2900.0,-9.117,-1.6,15.409
2920.0,-6.7963,-1.1632,17.9433
2940.0,-5.5061,-2.0474,17.8037
2960.0,-4.2159,-2.9317,17.6642
2980.0,-2.9257,-3.816,17.5246
