timestamp,accX,accY,accZ
0.0,-1.0,2.8,9.3
20.0,-0.1213,1.5191,10.8128
40.0,-0.866,2.6894,10.2596
60.0,-1.6106,3.8596,9.7064
80.0,-2.3553,5.0298,9.1532
100.0,-3.1,6.2,8.6
120.0,-1.0333,2.6889,9.3889
140.0,-0.9,2.6667,9.3667
160.0,-0.7667,2.6444,9.3444
180.0,-0.6333,2.6222,9.3222
200.0,-0.5,2.6,9.3
220.0,-1.0298,2.8,9.5
240.0,-1.0723,2.8,9.5
260.0,-1.1149,2.8,9.5
280.0,-1.1574,2.8,9.5
300.0,-1.2,2.8,9.5
320.0,-1.0083,2.9,9.2
340.0,-1.0,2.8759,9.1759
360.0,-1.0,2.8506,9.1506
380.0,-1.0,2.8253,9.1253
400.0,-1.0,2.8,9.1
420.0,-1.1203,2.7594,9.0203
440.0,-1.1493,2.7014,9.0493
460.0,-1.1783,2.6435,9.0783
480.0,-1.36,2.72,8.92
500.0,-1.7125,2.7125,8.15
520.0,-1.7304,2.7304,8.0786
540.0,-1.7482,2.7482,8.0071
560.0,-1.7661,2.7661,7.9357
580.0,-1.7839,2.7839,7.8643
600.0,-2.05,2.2,7.2
620.0,-2.176,1.786,7.043
640.0,-2.256,1.666,6.983
660.0,-2.336,1.546,6.923
680.0,-2.416,1.426,6.863
700.0,-2.496,1.306,6.803
720.0,-4.3024,-0.4012,7.0988
740.0,-4.3512,-0.4256,7.0744
760.0,-4.4,-0.45,7.05
780.0,-4.4488,-0.4744,7.0256
800.0,-4.4976,-0.4988,7.0012
820.0,-6.8585,-5.5936,5.1649
840.0,-6.9649,-5.7638,5.1011
860.0,-7.0713,-5.934,5.0372
880.0,-7.1777,-6.1043,4.9734
900.0,-7.284,-6.2745,4.9096
920.0,-7.9121,-7.1725,2.6275
940.0,-7.9341,-7.3044,2.4956
960.0,-7.956,-7.4363,2.3637
980.0,-7.978,-7.5681,2.2319
1000.0,-8.0,-7.7,2.1
1020.0,-8.7898,-7.6307,1.8386
1040.0,-8.767,-7.6989,1.7023
1060.0,-8.7443,-7.767,1.5659
1080.0,-8.7216,-7.8352,1.4295
1100.0,-8.55,-7.5,1.4
1120.0,-10.1,-4.55,5.9
1140.0,-11.1923,-2.0449,8.0372
1160.0,-11.5,-1.25,7.55
1180.0,-11.8077,-0.4551,7.0628
1200.0,-11.05,-5.55,3.5
1220.0,-10.0307,-4.6898,1.9795
1240.0,-10.0989,-4.667,1.9341
1260.0,-10.167,-4.6443,1.8886
1280.0,-10.2352,-4.6216,1.8432
1300.0,-10.15,-4.05,1.8
1320.0,-9.7398,-2.9699,0.6699
1340.0,-9.6538,-2.9269,0.6269
1360.0,-9.5677,-2.8839,0.5839
1380.0,-9.4817,-2.8409,0.5409
1400.0,-9.3857,-2.7286,0.5143
1420.0,-8.9093,-2.3,0.7
1440.0,-8.9299,-2.3,0.7
1460.0,-8.9505,-2.3,0.7
1480.0,-8.9711,-2.3,0.7
1500.0,-8.9918,-2.3,0.7
1520.0,-9.1917,-2.3917,0.8
1540.0,-9.4091,-2.8909,0.8091
1560.0,-9.4394,-2.8606,0.8394
1580.0,-9.4697,-2.8303,0.8697
1600.0,-9.5,-2.8,0.9
1620.0,-9.7,-2.1699,1.7452
1640.0,-9.7,-2.1269,1.8097
1660.0,-9.7,-2.0839,1.8742
1680.0,-9.7,-2.0409,1.9387
1700.0,-9.65,-1.85,2.05
1720.0,-9.5878,-2.2122,1.1756
1740.0,-9.5656,-2.2344,1.1311
1760.0,-9.5433,-2.2567,1.0867
1780.0,-9.5211,-2.2789,1.0422
1800.0,-9.5,-2.35,0.9
1820.0,-9.3151,-2.3,0.8
1840.0,-9.3366,-2.3,0.8
1860.0,-9.3581,-2.3,0.8
1880.0,-9.3796,-2.3,0.8
1900.0,-9.4083,-2.3,0.8
1920.0,-9.4025,-2.3,0.8
1940.0,-9.4272,-2.3,0.8
1960.0,-9.4519,-2.3,0.8
1980.0,-9.4765,-2.3,0.8
2000.0,-9.55,-2.3,0.9
2020.0,-9.9816,-2.1092,1.4092
2040.0,-9.9356,-2.1322,1.4322
2060.0,-9.8897,-2.1552,1.4552
2080.0,-9.8437,-2.1782,1.4782
2100.0,-9.7667,-2.2333,1.4667
2120.0,-9.5,-2.4,1.2846
2140.0,-9.5,-2.4,1.2407
2160.0,-9.5,-2.4,1.1967
2180.0,-9.5,-2.4,1.1527
2200.0,-9.5,-2.4,1.1088
2220.0,-9.1,-2.2,0.5899
2240.0,-9.1,-2.2,0.5674
2260.0,-9.1,-2.2,0.5449
2280.0,-9.1,-2.2,0.5225
2300.0,-9.1,-2.2,0.5
2320.0,-8.9,-2.1,0.3857
2340.0,-8.9,-2.1,0.3637
2360.0,-8.9,-2.1,0.3418
2380.0,-8.9,-2.1,0.3198
2400.0,-8.8667,-2.1333,0.3333
2420.0,-8.5717,-2.0,0.4717
2440.0,-8.5283,-2.0,0.4283
2460.0,-8.4848,-2.0,0.3848
2480.0,-8.4413,-2.0,0.3413
2500.0,-8.4,-2.05,0.25
2520.0,-9.0452,-1.9247,0.2849
2540.0,-9.1097,-1.8172,0.2634
2560.0,-9.1742,-1.7097,0.2419
2580.0,-9.2387,-1.6022,0.2204
2600.0,-9.25,-1.55,0.15
2620.0,-9.2102,-1.8284,0.0205
2640.0,-9.233,-1.6693,0.0659
2660.0,-9.2557,-1.5102,0.1114
2680.0,-9.2784,-1.3511,0.1568
2700.0,-9.25,-1.15,0.05
2720.0,-8.9,-0.9244,-0.1511
2740.0,-8.9,-0.9689,-0.0622
2760.0,-8.9,-1.0133,0.0267
2780.0,-8.9,-1.0578,0.1156
2800.0,-8.95,-1.2,0.2
2820.0,-8.7791,-2.4396,0.3187
2840.0,-8.911,-2.5055,0.5165
2860.0,-9.0429,-2.5714,0.7143
2880.0,-9.1747,-2.6374,0.9121
2900.0,-8.3,-1.1,0.6
2920.0,-9.5247,-2.3849,1.6699
2940.0,-9.4172,-2.3634,1.6269
2960.0,-9.3097,-2.3419,1.5839
2980.0,-9.2022,-2.3204,1.5409
