timestamp,accX,accY,accZ
0.0,1.1,-10.056,-2.308
20.0,0.6845,-9.4036,-2.8952
40.0,0.6639,-9.3071,-2.9315
60.0,0.6433,-9.2106,-2.9678
80.0,0.6227,-9.1141,-3.0041
100.0,0.6021,-9.0176,-3.0404
120.0,0.6,-9.4854,-2.4541
140.0,0.6,-9.4633,-2.4476
160.0,0.6,-9.4412,-2.4412
180.0,0.6,-9.4192,-2.4348
200.0,0.6,-9.3971,-2.4283
220.0,0.8862,-9.5857,-2.6019
240.0,0.8649,-9.4777,-2.5926
260.0,0.8436,-9.3696,-2.5832
280.0,0.8223,-9.2615,-2.5738
300.0,0.8011,-9.1534,-2.5645
320.0,0.7429,-9.572,-2.5389
340.0,0.7218,-9.533,-2.5948
360.0,0.7474,-9.5012,-2.6123
380.0,0.7731,-9.4694,-2.6297
400.0,0.7987,-9.4376,-2.6471
420.0,0.787,-9.4515,-2.5483
440.0,0.7652,-9.4306,-2.5423
460.0,0.7435,-9.4097,-2.5362
480.0,0.7217,-9.3889,-2.5301
500.0,0.7,-9.368,-2.524
520.0,0.9,-9.3076,-2.6918
540.0,0.9,-9.2988,-2.6435
560.0,0.9,-9.29,-2.5951
580.0,0.9,-9.2812,-2.5468
600.0,0.9,-9.2724,-2.4984
620.0,0.5371,-9.1723,-1.3129
640.0,0.3798,-9.1831,-1.0351
660.0,0.2225,-9.1939,-0.7574
680.0,0.0652,-9.2047,-0.4796
700.0,-0.0921,-9.2155,-0.2019
720.0,-0.2,-8.448,-0.7973
740.0,-0.2654,-8.3697,-1.3554
760.0,-0.3423,-8.3482,-1.91
780.0,-0.4192,-8.3266,-2.4647
800.0,-0.4962,-8.3051,-3.0193
820.0,-1.3484,-5.763,-4.1584
840.0,-1.4291,-5.1663,-4.6325
860.0,-1.5097,-4.5696,-5.1066
880.0,-1.5904,-3.9729,-5.5806
900.0,-1.4825,-2.844,-6.3695
920.0,-0.0579,-2.5771,-7.1083
940.0,-0.1597,-2.5263,-7.147
960.0,-0.2614,-2.4756,-7.1857
980.0,-0.3631,-2.4248,-7.2244
1000.0,-0.4648,-2.3741,-7.2631
1020.0,0.0739,0.2623,-9.9484
1040.0,0.5776,0.8269,-9.7792
1060.0,1.0813,1.3915,-9.6099
1080.0,1.5851,1.9562,-9.4407
1100.0,2.0888,2.5208,-9.2715
1120.0,1.1631,4.6325,-10.0264
1140.0,1.8636,4.9702,-9.7236
1160.0,2.564,5.3078,-9.4208
1180.0,3.2645,5.6455,-9.118
1200.0,3.965,5.9831,-8.8151
1220.0,1.7503,6.4545,-7.8321
1240.0,1.8142,6.8519,-7.519
1260.0,1.8781,7.2493,-7.2059
1280.0,1.9419,7.6467,-6.8928
1300.0,2.0058,8.0441,-6.5797
1320.0,1.1535,8.6298,-6.3331
1340.0,1.3759,8.5771,-6.4393
1360.0,1.5983,8.5244,-6.5455
1380.0,1.8206,8.4717,-6.6518
1400.0,2.043,8.419,-6.758
1420.0,2.6743,9.4751,-6.2585
1440.0,2.832,9.386,-6.3312
1460.0,2.9897,9.2968,-6.4039
