timestamp,accX,accY,accZ
0.0,0.991,2.731,-10.293
20.0,0.7203,2.1032,-9.7771
40.0,0.8326,2.0329,-9.788
60.0,0.945,1.9625,-9.7989
80.0,1.0573,1.8921,-9.8097
100.0,1.456,1.8287,-9.5317
120.0,1.3459,1.9506,-9.5108
140.0,1.2358,2.0724,-9.49
160.0,1.1257,2.1943,-9.4691
180.0,1.0156,2.3161,-9.4483
200.0,0.9055,2.438,-9.4275
220.0,0.791,2.511,-9.333
240.0,0.8586,2.1906,-9.6508
260.0,0.8626,2.2746,-9.5472
280.0,0.8666,2.3586,-9.4437
300.0,0.8706,2.4426,-9.3401
320.0,0.3332,2.5116,-9.5014
340.0,0.6255,2.5228,-9.2022
360.0,0.6823,2.4845,-9.1627
380.0,0.739,2.4463,-9.1232
400.0,0.7958,2.408,-9.0837
420.0,0.4955,2.1555,-8.366
440.0,0.1065,2.7237,-7.8908
460.0,0.3359,2.9722,-7.7694
480.0,0.5654,3.2208,-7.6481
500.0,0.7948,3.4693,-7.5267
520.0,0.4184,4.6195,-7.7296
540.0,0.3878,4.6358,-7.7539
560.0,0.3571,4.6522,-7.7781
580.0,0.3265,4.6686,-7.8024
600.0,0.2959,4.685,-7.8267
620.0,-0.338,5.809,-7.713
640.0,0.3614,6.1963,-7.313
660.0,1.0608,6.5835,-6.913
680.0,1.7602,6.9708,-6.513
700.0,1.1324,6.6412,-6.2493
720.0,0.7646,6.5112,-6.2156
740.0,0.702,6.5004,-6.1719
760.0,0.6394,6.4896,-6.1282
780.0,0.5768,6.4787,-6.0844
800.0,0.5142,6.4679,-6.0407
820.0,0.1966,7.1136,-6.149
840.0,0.3132,7.2352,-6.179
860.0,0.4298,7.3568,-6.209
880.0,0.5464,7.4784,-6.239
900.0,0.663,7.6,-6.269
920.0,-0.944,8.682,-7.724
940.0,-0.856,8.5464,-7.9797
960.0,-0.4982,8.6991,-7.8038
980.0,-0.1404,8.8518,-7.628
1000.0,0.9302,9.5222,-5.2259
1020.0,0.7931,9.6928,-4.8733
1040.0,0.656,9.8634,-4.5206
1060.0,0.5189,10.034,-4.168
1080.0,0.3818,10.2046,-3.8153
1100.0,0.2447,10.3752,-3.4627
1120.0,0.0225,10.566,-2.7488
1140.0,0.3,10.541,-2.5054
1160.0,0.6189,10.5188,-2.2647
1180.0,0.9378,10.4966,-2.0241
1200.0,1.2567,10.4743,-1.7834
1220.0,1.5203,9.8348,-2.5405
1240.0,1.5626,9.7587,-2.5642
1260.0,1.5464,9.7698,-2.5374
1280.0,1.5302,9.7809,-2.5106
1300.0,1.5139,9.7919,-2.4838
1320.0,1.262,9.635,-2.898
1340.0,1.262,9.635,-2.898
1360.0,1.262,9.635,-2.898
1380.0,1.262,9.635,-2.898
1400.0,1.262,9.635,-2.898
1420.0,1.227,9.809,-2.991
1440.0,1.1252,9.8426,-2.8911
1460.0,1.0877,9.8266,-2.9068
1480.0,1.0501,9.8106,-2.9225
1500.0,0.899,9.6403,-2.8263
