timestamp,accX,accY,accZ
0.0,-8.7,-4.2,2.3
20.0,-8.1841,-4.2159,2.3841
40.0,-8.1386,-4.2614,2.3386
60.0,-8.0932,-4.3068,2.2932
80.0,-8.0477,-4.3523,2.2477
100.0,-8.0023,-4.3977,2.2023
120.0,-8.1559,-4.314,2.3
140.0,-8.2419,-4.3355,2.3
160.0,-8.328,-4.357,2.3
180.0,-8.414,-4.3785,2.3
200.0,-8.5,-4.4,2.3
220.0,-7.8809,-4.3697,2.3899
240.0,-8.0607,-4.3022,2.3674
260.0,-8.2404,-4.2348,2.3449
280.0,-8.4202,-4.1674,2.3225
300.0,-8.6,-4.1,2.3
320.0,-8.78,-4.42,1.9933
340.0,-8.5947,-4.1211,2.1
360.0,-8.4632,-4.1474,2.1
380.0,-8.3316,-4.1737,2.1
400.0,-8.2,-4.2,2.1
420.0,-8.5848,-4.1859,1.7717
440.0,-8.7152,-4.1641,1.7283
460.0,-8.8457,-4.1424,1.6848
480.0,-8.9761,-4.1207,1.6413
500.0,-8.85,-4.1,1.65
520.0,-8.7471,-4.0,1.5765
540.0,-8.8143,-4.0,1.5429
560.0,-8.8815,-4.0,1.5092
580.0,-8.9487,-4.0,1.4756
600.0,-9.016,-4.0,1.442
620.0,-9.0832,-4.0,1.4084
640.0,-8.7114,-4.2,1.6
660.0,-8.74,-4.2,1.6
680.0,-8.7686,-4.2,1.6
700.0,-8.7971,-4.2,1.6
720.0,-8.695,-4.1975,1.5975
740.0,-8.645,-4.1725,1.5725
760.0,-8.595,-4.1475,1.5475
780.0,-8.545,-4.1225,1.5225
800.0,-9.0,-4.0,1.4
820.0,-8.6,-4.1,1.4
840.0,-8.6,-4.1,1.4
860.0,-8.6,-4.1,1.4
880.0,-8.6,-4.1,1.4
900.0,-8.6,-4.1,1.4
920.0,-8.6559,-3.689,1.2
940.0,-8.5881,-3.672,1.2
960.0,-8.5203,-3.6551,1.2
980.0,-8.4525,-3.6381,1.2
1000.0,-8.3847,-3.6212,1.2
1020.0,-8.3169,-3.6042,1.2
1040.0,-9.3839,-3.4,0.7032
1060.0,-9.2763,-3.4,0.7247
1080.0,-9.1688,-3.4,0.7462
1100.0,-9.0613,-3.4,0.7677
1120.0,-8.9538,-3.4,0.7892
1140.0,-9.14,-3.82,0.52
1160.0,-10.1167,-3.6167,0.4833
1180.0,-9.8346,-3.6423,0.4577
1200.0,-9.5526,-3.6679,0.4321
1220.0,-9.2705,-3.6936,0.4064
1240.0,-9.0,-3.4,0.391
1260.0,-9.0,-3.4,0.3461
1280.0,-9.0,-3.4,0.3011
1300.0,-9.0,-3.4,0.2562
1320.0,-9.0,-3.4,0.2112
