timestamp,accX,accY,accZ
0.0,1.893,-4.137,15.993
20.0,2.0722,-0.4968,8.7484
40.0,2.2524,-0.6059,8.7637
60.0,2.4326,-0.7149,8.779
80.0,2.6128,-0.824,8.7942
100.0,2.793,-0.9331,8.8095
120.0,1.7327,0.031,9.3546
140.0,1.754,0.071,9.4199
160.0,1.7753,0.111,9.4852
180.0,1.7966,0.151,9.5505
200.0,1.8179,0.191,9.6157
220.0,1.7513,0.0061,9.5383
240.0,1.7635,-0.0204,9.5287
260.0,1.7757,-0.047,9.5191
280.0,1.7878,-0.0735,9.5096
300.0,1.8,-0.1,9.5
320.0,1.7267,0.1134,8.8696
340.0,1.7252,0.1267,8.7827
360.0,1.7289,0.1452,8.7364
380.0,1.7327,0.1637,8.6902
400.0,1.7364,0.1822,8.6439
420.0,0.9954,-0.1035,7.7196
440.0,0.9326,-0.1971,7.7007
460.0,0.8697,-0.2907,7.6818
480.0,0.8069,-0.3844,7.6629
500.0,0.744,-0.478,7.644
520.0,-0.6527,-2.2737,8.5241
540.0,-0.6261,-2.6148,8.3611
560.0,-0.5995,-2.9558,8.1981
580.0,-0.5729,-3.2969,8.0351
600.0,-0.5463,-3.6379,7.8721
620.0,-0.7975,-2.6241,6.4183
640.0,-0.5722,-2.6057,6.3404
660.0,-0.3468,-2.5874,6.2625
680.0,-0.1214,-2.569,6.1845
700.0,0.1039,-2.5507,6.1066
720.0,-1.7654,-3.1034,5.2654
740.0,-2.9789,-4.5608,4.2086
760.0,-2.8416,-5.3962,3.4281
780.0,-2.7043,-6.2316,2.6475
800.0,-2.567,-7.067,1.867
820.0,-2.9521,-10.3385,-2.0779
840.0,-2.6779,-10.6565,-2.4721
860.0,-2.4038,-10.9744,-2.8662
880.0,-2.1296,-11.2923,-3.2604
900.0,-1.8554,-11.6102,-3.6546
920.0,-1.8082,-15.9401,-4.6457
940.0,-0.9057,-15.6071,-6.1114
960.0,-0.0032,-15.2741,-7.5771
980.0,1.236,-13.909,-9.477
1000.0,1.2718,-11.6732,-1.3472
1020.0,1.3195,-11.4921,-0.5074
1040.0,1.3672,-11.311,0.3324
1060.0,1.4148,-11.1299,1.1722
1080.0,1.2651,-10.9097,0.6152
1100.0,1.2009,-10.8024,-1.3365
1120.0,1.4908,-10.7532,-1.3236
1140.0,1.7807,-10.7041,-1.3106
1160.0,2.0706,-10.6549,-1.2977
1180.0,2.537,-10.327,-0.637
1200.0,3.6527,-9.5974,-1.2766
1220.0,3.5049,-9.6241,-1.3351
1240.0,3.3572,-9.6508,-1.3935
1260.0,3.2095,-9.6776,-1.452
1280.0,3.0617,-9.7043,-1.5105
1300.0,2.914,-9.731,-1.569
1320.0,1.983,-9.7791,-2.2153
1340.0,1.703,-9.784,-2.5096
1360.0,1.423,-9.7888,-2.8039
1380.0,1.143,-9.7937,-3.0983
1400.0,0.863,-9.7985,-3.3926
1420.0,0.1917,-10.0916,-2.7626
1440.0,0.0442,-10.0017,-2.8927
1460.0,-0.1032,-9.9118,-3.0228
1480.0,-0.2506,-9.8219,-3.1529
1500.0,-0.398,-9.732,-3.283
1520.0,-0.411,-9.908,-3.002
1540.0,-0.1596,-9.5168,-2.9848
1560.0,-0.1644,-9.4609,-2.9772
1580.0,-0.1692,-9.4049,-2.9696
1600.0,-0.174,-9.349,-2.962
1620.0,0.2067,-8.0936,-2.6881
1640.0,0.2134,-8.0389,-2.6953
1660.0,0.2202,-7.9841,-2.7025
1680.0,0.2269,-7.9293,-2.7097
