timestamp,accX,accY,accZ
0.0,-5.7,-2.7,9.0
20.0,-5.2457,-3.8891,7.4326
40.0,-5.137,-3.8674,7.4978
60.0,-5.0283,-3.8457,7.563
80.0,-4.9196,-3.8239,7.6283
100.0,-4.8109,-3.8022,7.6935
120.0,-5.0,-3.3793,7.6931
140.0,-5.0,-3.3103,7.6701
160.0,-5.0,-3.2414,7.6471
180.0,-5.0,-3.1724,7.6241
200.0,-5.0,-3.1034,7.6011
220.0,-4.9076,-3.3847,7.6076
240.0,-4.9204,-3.3592,7.6204
260.0,-4.9331,-3.3338,7.6331
280.0,-4.9459,-3.3083,7.6459
300.0,-4.9586,-3.2828,7.6586
320.0,-4.9713,-3.2573,7.6713
340.0,-4.9841,-3.2318,7.6841
360.0,-4.9968,-3.2064,7.6968
380.0,-4.7692,-3.4923,8.0
400.0,-4.8,-3.3724,8.0
420.0,-4.8,-3.3379,8.0
440.0,-4.8,-3.3034,8.0
460.0,-4.3021,-3.9489,7.866
480.0,-4.5574,-3.8213,7.7809
500.0,-4.6,-3.6,7.7
520.0,-4.249,-4.0327,7.5
540.0,-4.3102,-4.0735,7.5
560.0,-4.3714,-4.1143,7.5
580.0,-4.4327,-4.1551,7.5
600.0,-4.4939,-4.1959,7.5
620.0,-4.5054,-3.8,7.4
640.0,-4.5269,-3.8,7.4
660.0,-4.5484,-3.8,7.4
680.0,-4.5699,-3.8,7.4
700.0,-4.5914,-3.8,7.4
720.0,-4.5,-3.8308,7.6692
740.0,-4.6,-3.7,7.8
760.0,-4.6,-3.7,7.8
780.0,-4.6,-3.7,7.8
800.0,-4.6,-3.7,7.8
820.0,-4.5,-3.8,7.89
840.0,-4.5,-3.8,7.8678
860.0,-4.5,-3.8,7.8456
880.0,-4.5,-3.8,7.8233
900.0,-4.5,-3.8,7.8011
920.0,-4.791,-3.9,7.809
940.0,-4.7685,-3.9,7.8315
960.0,-4.7461,-3.9,7.8539
980.0,-4.7236,-3.9,7.8764
1000.0,-4.7011,-3.9,7.8989
1020.0,-4.7,-3.9924,7.3924
1040.0,-4.7,-3.9707,7.3707
1060.0,-4.7,-3.9489,7.3489
1080.0,-4.7,-3.9272,7.3272
1100.0,-4.7,-3.9054,7.3054
1120.0,-4.9,-4.0,7.2
1140.0,-4.9233,-4.0233,7.2
1160.0,-4.9465,-4.0465,7.2
