timestamp,accX,accY,accZ
0.0,-0.579,6.317,6.849
20.0,-0.4507,5.7919,6.5099
40.0,-0.4452,5.7483,6.4598
60.0,-0.4398,5.7047,6.4097
80.0,-0.4343,5.6611,6.3596
100.0,-0.4288,5.6175,6.3095
120.0,-0.137,5.347,5.681
140.0,-0.1255,5.2045,5.4648
160.0,-0.2399,5.4434,5.3264
180.0,-0.3544,5.6823,5.1881
200.0,-0.4688,5.9212,5.0497
220.0,-0.9367,7.709,5.8376
240.0,-0.9242,7.869,5.8849
260.0,-0.9117,8.029,5.9321
280.0,-0.8992,8.189,5.9794
300.0,-0.8866,8.349,6.0266
320.0,-1.3318,10.0648,6.8593
340.0,-0.9639,9.9891,6.709
360.0,-0.5959,9.9134,6.5586
380.0,-0.228,9.8377,6.4083
400.0,0.14,9.762,6.258
420.0,1.054,8.7105,5.2684
440.0,0.9843,8.8029,5.2503
460.0,0.9145,8.8953,5.2323
480.0,0.8447,8.9877,5.2143
500.0,0.7749,9.08,5.1962
520.0,1.0394,8.3949,4.5682
540.0,1.2484,7.9945,4.8227
560.0,1.4575,7.594,5.0772
580.0,1.6665,7.1935,5.3318
600.0,1.8755,6.793,5.5863
620.0,2.3408,5.8106,5.7713
640.0,2.366,5.8699,5.741
660.0,2.3912,5.9292,5.7106
680.0,2.4164,5.9886,5.6803
700.0,2.4415,6.0479,5.6499
720.0,2.4667,6.1072,5.6196
740.0,2.1923,7.3832,6.3717
760.0,2.2555,7.3514,6.3783
780.0,2.3187,7.3195,6.385
800.0,2.3818,7.2876,6.3917
820.0,2.5176,6.9094,6.4628
840.0,2.3997,7.6708,7.166
860.0,2.4676,7.4637,7.5911
880.0,2.5355,7.2567,8.0162
900.0,2.5333,7.2933,8.5533
920.0,1.5711,8.8707,9.6002
940.0,1.5299,8.7718,9.6291
960.0,1.4887,8.6728,9.6579
980.0,1.4474,8.5738,9.6868
1000.0,1.4062,8.4748,9.7157
1020.0,1.7283,6.7849,8.3469
1040.0,1.585,7.0747,8.0807
1060.0,1.4417,7.3644,7.8144
1080.0,1.2983,7.6542,7.5482
1100.0,1.155,7.944,7.282
1120.0,0.2215,9.24,8.3718
1140.0,0.1546,9.2693,8.3976
1160.0,0.0878,9.2985,8.4234
1180.0,0.0209,9.3278,8.4492
1200.0,-0.046,9.357,8.475
1220.0,0.1985,6.9138,6.494
1240.0,0.0434,6.7821,6.4245
1260.0,-0.1118,6.6504,6.355
1280.0,-0.2669,6.5187,6.2855
1300.0,-0.422,6.387,6.216
