timestamp,accX,accY,accZ
0.0,4.131,4.084,-8.05
20.0,3.9928,4.6789,-9.1
40.0,3.9547,4.6965,-9.0766
60.0,3.9189,4.6882,-9.0506
80.0,3.8831,4.6799,-9.0247
100.0,3.997,4.815,-8.8
120.0,3.4304,5.444,-8.5909
140.0,3.4239,5.0825,-8.8265
160.0,3.4174,4.721,-9.0621
180.0,3.4109,4.3595,-9.2976
200.0,3.4043,3.9981,-9.5332
220.0,4.1835,3.7128,-8.7424
240.0,4.211,3.7959,-8.9114
260.0,4.2384,3.879,-9.0804
280.0,4.2659,3.9621,-9.2494
300.0,4.142,3.791,-9.31
320.0,4.795,1.8315,-9.434
340.0,4.7064,1.7537,-9.2383
360.0,4.6178,1.6758,-9.0426
380.0,4.5292,1.598,-8.8469
400.0,4.851,1.805,-8.766
420.0,4.7513,1.6105,-7.8013
440.0,5.0378,1.7633,-7.8792
460.0,5.3243,1.9161,-7.9571
480.0,5.6108,2.0688,-8.035
500.0,6.696,2.781,-8.635
520.0,6.2991,0.6949,-9.064
540.0,5.9558,0.2039,-8.7911
560.0,5.6124,-0.2871,-8.5183
580.0,5.269,-0.7781,-8.2455
600.0,5.198,-0.996,-7.156
620.0,7.2906,-0.4724,-8.9684
640.0,7.0062,-0.6903,-8.8075
660.0,6.7217,-0.9081,-8.6467
680.0,6.4372,-1.126,-8.4858
700.0,6.2035,-1.2565,-7.8665
720.0,6.4693,-3.0403,-7.7393
740.0,6.3619,-2.983,-7.6278
760.0,6.2545,-2.9257,-7.5163
780.0,6.147,-2.8684,-7.4049
800.0,6.45,-2.862,-7.246
820.0,7.1797,-2.9558,-7.5791
840.0,6.098,-3.639,-6.635
860.0,5.9431,-3.7116,-6.5824
880.0,5.7882,-3.7841,-6.5299
900.0,5.743,-4.286,-6.529
920.0,3.6108,-6.0184,-7.3431
940.0,3.4478,-6.0163,-7.0605
960.0,3.2848,-6.0141,-6.778
980.0,3.1218,-6.012,-6.4954
1000.0,3.267,-7.386,-4.922
1020.0,3.3924,-3.2618,-5.794
1040.0,3.589,-3.4482,-5.674
1060.0,3.7856,-3.6346,-5.554
1080.0,3.9822,-3.8209,-5.434
1100.0,5.392,-6.075,-5.355
1120.0,3.166,-6.2708,-5.4853
1140.0,3.3447,-6.3985,-5.3791
1160.0,3.5235,-6.5263,-5.2728
1180.0,3.7022,-6.654,-5.1666
1200.0,3.8788,-6.9724,-5.1156
1220.0,2.9885,-6.8346,-4.4519
1240.0,3.0615,-6.3362,-5.0261
1260.0,3.1344,-5.8379,-5.6002
1280.0,3.2074,-5.3395,-6.1743
1300.0,3.553,-4.571,-7.491
1320.0,4.0022,-4.6109,-6.7288
1340.0,4.2174,-4.4457,-6.9985
1360.0,4.4327,-4.2806,-7.2681
1380.0,4.648,-4.1154,-7.5378
1400.0,4.837,-3.9943,-7.8381
1420.0,4.6955,-3.6731,-7.7978
1440.0,5.0378,-3.1548,-7.9991
