timestamp,accX,accY,accZ
0.0,-1.505,5.084,3.545
20.0,0.6032,7.0173,7.3233
40.0,0.4862,6.9856,7.3971
60.0,0.3691,6.954,7.4709
80.0,0.2521,6.9224,7.5446
100.0,0.135,6.8907,7.6184
120.0,0.018,6.8591,7.6922
140.0,0.1737,5.4137,7.9861
160.0,-0.1128,5.5102,8.0636
180.0,-0.3993,5.6066,8.1411
200.0,-0.6859,5.703,8.2185
220.0,-0.9724,5.7994,8.296
240.0,-0.9135,5.509,8.2635
260.0,-1.0243,5.5598,8.0778
280.0,-1.0099,5.5333,8.0355
300.0,-0.9955,5.5068,7.9931
320.0,-0.981,5.4803,7.9508
340.0,-1.4122,5.523,7.8762
360.0,-1.6159,5.1313,7.8279
380.0,-1.5882,5.1646,7.8302
400.0,-1.5604,5.1978,7.8324
420.0,-1.5326,5.2311,7.8346
440.0,-1.4303,5.1196,7.6703
460.0,-0.9353,4.792,7.9763
480.0,-0.4404,4.4644,8.2824
500.0,0.0545,4.1368,8.5884
520.0,-1.1162,3.0556,8.8666
540.0,-1.0439,3.0766,8.7659
560.0,-0.9716,3.0976,8.6653
580.0,-0.8993,3.1186,8.5646
600.0,-0.827,3.1397,8.4639
620.0,-0.7547,3.1607,8.3632
640.0,-1.705,2.161,6.7408
660.0,-1.7452,1.629,6.824
680.0,-1.7854,1.097,6.9072
700.0,-1.8256,0.565,6.9904
720.0,-1.8658,0.033,7.0736
740.0,-2.768,-4.111,7.755
760.0,-3.0125,-2.8753,6.4902
780.0,-2.5013,-3.1812,6.4931
800.0,-1.9901,-3.4871,6.496
820.0,-1.4789,-3.7929,6.499
840.0,-4.2891,-7.318,5.7415
860.0,-3.7693,-8.1047,5.2731
880.0,-3.2495,-8.8913,4.8047
900.0,-2.7297,-9.678,4.3363
920.0,-2.2099,-10.4647,3.8679
940.0,0.3843,-15.496,-1.9376
960.0,1.0173,-15.336,-3.2834
980.0,1.6504,-15.176,-4.6293
1000.0,2.2834,-15.016,-5.9751
1020.0,2.9164,-14.856,-7.321
1040.0,-1.1799,-12.2569,-10.5728
1060.0,-1.6195,-11.2096,-11.3051
1080.0,-2.059,-10.1622,-12.0373
1100.0,-2.4986,-9.1149,-12.7695
1120.0,-2.9382,-8.0676,-13.5017
1140.0,-0.588,-5.6386,-12.9622
1160.0,0.5614,-4.7043,-12.4426
1180.0,0.775,-4.4933,-12.2364
1200.0,0.9884,-4.2823,-12.0301
1220.0,1.202,-4.0713,-11.8239
1240.0,3.7819,-0.5352,-6.7824
1260.0,3.9212,-0.303,-6.4919
1280.0,4.0606,-0.0709,-6.2013
1300.0,4.1999,0.1612,-5.9107
1320.0,4.3392,0.3934,-5.6202
1340.0,3.1701,2.1848,-3.9825
1360.0,3.356,1.8299,-4.0983
1380.0,3.542,1.475,-4.214
1400.0,3.728,1.1201,-4.3297
1420.0,3.9139,0.7652,-4.4455
1440.0,8.1821,-11.4192,-22.5774
1460.0,9.1129,-13.7212,-22.7214
1480.0,10.0437,-16.0232,-22.8655
1500.0,10.9744,-18.3253,-23.0095
1520.0,11.9052,-20.6273,-23.1536
1540.0,3.698,-15.871,-16.646
1560.0,1.6161,-12.3116,-10.1224
1580.0,1.4785,-12.1434,-8.8751
1600.0,1.3408,-11.9751,-7.6278
1620.0,1.2032,-11.8069,-6.3806
1640.0,-0.0709,-3.8738,-0.5463
1660.0,-0.5391,-3.6074,-0.2416
1680.0,-1.0074,-3.341,0.0631
1700.0,-1.4756,-3.0746,0.3679
1720.0,-1.9439,-2.8082,0.6726
