timestamp,accX,accY,accZ
0.0,0.6,3.9,9.2
20.0,1.32,3.55,9.15
40.0,1.1422,3.6611,9.0389
60.0,0.9644,3.7722,8.9278
80.0,0.7867,3.8833,8.8167
100.0,0.6089,3.9944,8.7056
120.0,0.827,4.127,8.782
140.0,0.887,4.187,8.742
160.0,0.947,4.247,8.702
180.0,1.007,4.307,8.662
200.0,1.067,4.367,8.622
220.0,0.3036,3.5,8.8
240.0,0.3274,3.5,8.8
260.0,0.3512,3.5,8.8
280.0,0.375,3.5,8.8
300.0,0.3988,3.5,8.8
320.0,-0.3061,3.2242,6.6182
340.0,-0.6495,3.2646,6.3152
360.0,-0.9929,3.3051,6.0121
380.0,-1.3364,3.3455,5.7091
400.0,-1.6798,3.3859,5.4061
420.0,-1.067,3.7398,3.6966
440.0,-1.5443,3.8534,3.4011
460.0,-2.0216,3.967,3.1057
480.0,-2.4989,4.0807,2.8102
500.0,-2.9761,4.1943,2.5148
520.0,-7.64,-5.97,1.39
540.0,-8.1733,-7.0144,1.59
560.0,-8.7067,-8.0589,1.79
580.0,-9.24,-9.1033,1.99
600.0,-9.7733,-10.1478,2.19
620.0,-13.2032,-10.5194,2.3258
640.0,-13.3753,-10.2183,2.3688
660.0,-13.5473,-9.9172,2.4118
680.0,-13.7194,-9.6161,2.4548
700.0,-13.8914,-9.3151,2.4978
720.0,-14.2714,-7.7381,-0.8095
740.0,-14.1286,-7.4286,-0.8571
760.0,-13.9857,-7.119,-0.9048
780.0,-13.8429,-6.8095,-0.9524
800.0,-13.7,-6.5,-1.0
820.0,-11.2202,-5.5691,-0.9798
840.0,-10.9436,-5.6755,-1.2564
860.0,-10.667,-5.7819,-1.533
880.0,-10.3904,-5.8883,-1.8096
900.0,-10.1138,-5.9947,-2.0862
920.0,-7.972,-6.828,-4.0
940.0,-7.929,-6.871,-4.0
960.0,-7.886,-6.914,-4.0
980.0,-7.843,-6.957,-4.0
1000.0,-7.8,-7.0,-4.0
1020.0,-10.8,-3.8091,2.2364
1040.0,-10.55,-3.5818,2.3273
1060.0,-10.3,-3.3545,2.4182
1080.0,-10.05,-3.1273,2.5091
1100.0,-9.8,-2.9,2.6
1120.0,-9.9,-4.3,-0.8
1140.0,-9.7443,-4.1203,-1.1
1160.0,-9.8962,-4.2468,-1.1
1180.0,-10.0481,-4.3734,-1.1
1200.0,-10.2,-4.5,-1.1
1220.0,-9.7333,-2.8111,-1.3556
1240.0,-9.8,-2.8333,-1.2667
1260.0,-9.8667,-2.8556,-1.1778
1280.0,-9.9333,-2.8778,-1.0889
1300.0,-10.0,-2.9,-1.0
1320.0,-8.514,-3.114,-0.828
1340.0,-8.5355,-3.1355,-0.871
1360.0,-8.557,-3.157,-0.914
1380.0,-8.5785,-3.1785,-0.957
1400.0,-8.6,-3.2,-1.0
1420.0,-9.2,-3.0909,-1.0818
1440.0,-9.2,-3.0682,-1.0364
1460.0,-9.2,-3.0455,-0.9909
1480.0,-9.2,-3.0227,-0.9455
1500.0,-9.2,-3.0,-0.9
1520.0,-9.3,-2.9,0.5
1540.0,-9.25,-2.85,0.75
1560.0,-9.2,-2.8,1.0
1580.0,-9.15,-2.75,1.25
1600.0,-9.1,-2.7,1.5
1620.0,-9.1842,-3.3316,0.3053
1640.0,-9.1632,-3.3737,0.1789
1660.0,-9.1421,-3.4158,0.0526
1680.0,-9.1211,-3.4579,-0.0737
1700.0,-9.1,-3.5,-0.2
1720.0,-9.172,-4.3022,-1.1581
1740.0,-9.129,-4.1516,-1.0935
1760.0,-9.086,-4.0011,-1.029
1780.0,-9.043,-3.8505,-0.9645
1800.0,-9.0,-3.7,-0.9
1820.0,-9.386,-3.572,-0.514
1840.0,-9.3645,-3.529,-0.5355
1860.0,-9.343,-3.486,-0.557
1880.0,-9.3215,-3.443,-0.5785
1900.0,-9.3,-3.4,-0.6
1920.0,-9.4012,-3.6025,-1.0988
1940.0,-9.4259,-3.6519,-1.0741
1960.0,-9.4506,-3.7012,-1.0494
1980.0,-9.4753,-3.7506,-1.0247
2000.0,-9.5,-3.8,-1.0
2020.0,-9.014,-3.293,-0.5721
2040.0,-9.0605,-3.2698,-0.4791
