timestamp,accX,accY,accZ
0.0,0.9,7.0,7.0
20.0,1.578,6.3325,7.8789
40.0,1.2366,6.6902,7.8463
60.0,0.8951,7.048,7.8138
80.0,0.5537,7.4057,7.7813
100.0,0.2122,7.7634,7.7488
120.0,-0.1293,8.1211,7.7163
140.0,0.0094,7.2844,6.9031
160.0,0.0719,7.1802,6.924
180.0,0.1344,7.076,6.9448
200.0,0.1969,6.9719,6.9656
220.0,0.2594,6.8677,6.9865
240.0,0.3,6.7,7.05
260.0,0.3,6.6578,7.0
280.0,0.3,6.6133,7.0
300.0,0.3,6.5689,7.0
320.0,0.3,6.5244,7.0
340.0,0.3455,6.4545,6.8091
360.0,0.2,6.4,6.455
380.0,0.2,6.4,6.38
400.0,0.2,6.4,6.305
420.0,0.2,6.4,6.23
440.0,0.3938,3.6446,3.2754
460.0,0.3631,3.3677,3.1523
480.0,0.3323,3.0908,3.0292
500.0,0.3015,2.8138,2.9062
520.0,-2.5261,-1.9783,3.8913
540.0,-2.5696,-2.1087,4.0435
560.0,-2.613,-2.2391,4.1957
580.0,-2.6565,-2.3696,4.3478
600.0,-2.7,-2.5,4.5
620.0,-1.6971,-6.7118,3.8941
640.0,-1.5598,-7.2608,4.2863
660.0,-1.4225,-7.8098,4.6784
680.0,-1.2853,-8.3588,5.0706
700.0,-1.148,-8.9078,5.4627
720.0,-4.3,-10.975,8.525
740.0,-4.2817,-10.7404,8.251
760.0,-4.3779,-10.3173,8.1933
780.0,-4.474,-9.8942,8.1356
800.0,-4.5702,-9.4712,8.0779
820.0,-4.6663,-9.0481,8.0202
840.0,-9.52,-7.06,5.75
860.0,-10.1486,-7.5171,5.3214
880.0,-10.7771,-7.9743,4.8929
900.0,-11.4057,-8.4314,4.4643
920.0,-13.6671,-3.2671,5.3118
940.0,-13.3376,-2.9376,5.4294
960.0,-13.0082,-2.6082,5.5471
980.0,-12.6788,-2.2788,5.6647
1000.0,-12.3494,-1.9494,5.7824
1020.0,-10.4894,-1.4415,5.1617
1040.0,-10.3191,-1.5053,4.9489
1060.0,-10.1489,-1.5691,4.7362
1080.0,-9.9787,-1.633,4.5234
1100.0,-9.8085,-1.6968,4.3106
1120.0,-9.5842,-3.3211,1.9526
1140.0,-9.2718,-4.4845,1.6282
1160.0,-9.2155,-4.6535,1.6845
1180.0,-9.1592,-4.8225,1.7408
1200.0,-9.1028,-4.9915,1.7972
1220.0,-8.9585,-3.2862,3.8862
1240.0,-8.8947,-3.2649,3.8649
1260.0,-8.8309,-3.2436,3.8436
1280.0,-8.767,-3.2223,3.8223
1300.0,-8.7032,-3.2011,3.8011
1320.0,-7.7701,-1.0641,3.4299
1340.0,-7.6846,-0.9615,3.5154
1360.0,-7.5991,-0.859,3.6009
1380.0,-7.5137,-0.7564,3.6863
1400.0,-7.4282,-0.6538,3.7718
1420.0,-7.3427,-0.5513,3.8573
1440.0,-6.9333,-1.7333,4.2667
1460.0,-6.9779,-1.8,4.4767
1480.0,-6.9547,-1.8,4.6628
1500.0,-6.9314,-1.8,4.8488
1520.0,-6.9081,-1.8,5.0349
1540.0,-7.3,-2.8,4.6
1560.0,-7.5807,-3.3349,4.7386
1580.0,-7.5566,-3.5036,4.7867
1600.0,-7.5325,-3.6723,4.8349
1620.0,-7.5084,-3.841,4.8831
1640.0,-7.9667,-4.8333,3.7
1660.0,-8.2352,-5.0127,3.5
1680.0,-8.4042,-5.1535,3.5
1700.0,-8.5732,-5.2944,3.5
1720.0,-10.1,-5.0333,3.6667
1740.0,-11.6143,-4.5143,3.6143
1760.0,-11.6347,-4.3918,3.6347
1780.0,-11.6551,-4.2694,3.6551
1800.0,-11.6755,-4.1469,3.6755
1820.0,-11.6959,-4.0245,3.6959
1840.0,-12.5447,-3.7926,4.9372
1860.0,-12.6723,-3.7713,5.0436
1880.0,-12.8,-3.75,5.15
1900.0,-12.9277,-3.7287,5.2564
1920.0,-13.0553,-3.7074,5.3628
1940.0,-11.9,-3.5,4.5
1960.0,-10.7819,-2.559,2.8
1980.0,-10.8783,-2.5108,2.8
2000.0,-10.9747,-2.4627,2.8
2020.0,-11.0711,-2.4145,2.8
2040.0,-11.2239,-2.6076,3.0543
2060.0,-11.0065,-2.6293,2.9239
2080.0,-10.7891,-2.6511,2.7935
2100.0,-10.5717,-2.6728,2.663
2120.0,-10.3543,-2.6946,2.5326
2140.0,-7.8905,-2.2095,1.0905
2160.0,-7.8695,-2.2305,1.0695
2180.0,-7.8484,-2.2516,1.0484
2200.0,-7.8274,-2.2726,1.0274
2220.0,-7.8063,-2.2937,1.0063
2240.0,-7.5,-2.4,0.7
2260.0,-7.4778,-2.4222,0.6556
2280.0,-7.4556,-2.4444,0.6111
2300.0,-7.4333,-2.4667,0.5667
