timestamp,accX,accY,accZ
0.0,-5.6553,-5.6,6.4723
20.0,-5.6128,-5.6,6.4936
40.0,-4.2182,-5.4909,7.4182
60.0,-4.2,-5.1643,7.4429
80.0,-4.2,-4.9024,7.4905
100.0,-4.2,-4.6405,7.5381
120.0,-4.2,-4.3786,7.5857
140.0,-4.9065,-3.087,7.9
160.0,-4.9283,-3.0435,7.9
180.0,-4.95,-3.0,7.9
200.0,-4.9717,-2.9565,7.9
220.0,-4.9935,-2.913,7.9
240.0,-5.166,-3.934,8.1085
260.0,-5.0809,-4.0191,8.1298
280.0,-4.9957,-4.1043,8.1511
300.0,-4.9106,-4.1894,8.1723
320.0,-4.8255,-4.2745,8.1936
340.0,-5.1172,-4.3,7.2344
360.0,-5.1602,-4.3,7.3204
380.0,-5.2032,-4.3,7.4065
400.0,-5.2462,-4.3,7.4925
420.0,-5.2892,-4.3,7.5785
440.0,-4.9,-3.4,7.3
460.0,-5.0133,-3.6667,7.5267
480.0,-5.04,-3.8,7.58
500.0,-5.0667,-3.9333,7.6333
520.0,-5.0933,-4.0667,7.6867
540.0,-3.8178,-3.4,8.5089
560.0,-3.9067,-3.4,8.5533
580.0,-3.9956,-3.4,8.5978
600.0,-4.0844,-3.4,8.6422
620.0,-4.1733,-3.4,8.6867
640.0,-5.2216,-3.6072,7.3639
660.0,-5.2835,-3.6278,7.2608
680.0,-5.3454,-3.6485,7.1577
700.0,-5.4072,-3.6691,7.0546
720.0,-5.4691,-3.6897,6.9515
740.0,-6.0956,-2.9911,7.3133
760.0,-6.0733,-2.9467,7.38
780.0,-6.0511,-2.9022,7.4467
800.0,-6.0289,-2.8578,7.5133
820.0,-6.0067,-2.8133,7.58
840.0,-5.2667,-3.5667,7.5333
860.0,-4.0988,-2.6235,7.458
880.0,-4.2222,-2.2778,7.6556
900.0,-4.3457,-1.9321,7.8531
920.0,-4.4691,-1.5864,8.0506
940.0,-4.8,-0.6,8.5955
960.0,-4.8,-0.6,8.5506
980.0,-4.8,-0.6,8.5056
1000.0,-4.8,-0.6,8.4607
1020.0,-4.8,-0.6,8.4157
1040.0,-4.2932,0.6727,9.4864
1060.0,-4.2477,0.4909,9.3955
1080.0,-4.2023,0.3091,9.3045
1100.0,-4.1568,0.1273,9.2136
1120.0,-4.1114,-0.0545,9.1227
1140.0,-4.9135,-2.2045,7.9955
1160.0,-4.9809,-2.227,7.973
1180.0,-5.0483,-2.2494,7.9506
1200.0,-5.1157,-2.2719,7.9281
1220.0,-5.1831,-2.2944,7.9056
1240.0,-5.0,-1.3769,8.3231
1260.0,-4.9867,-1.3133,8.4133
1280.0,-4.96,-1.34,8.44
1300.0,-4.9333,-1.3667,8.4667
1320.0,-4.9067,-1.3933,8.4933
1340.0,-4.3,-2.4,8.2083
1360.0,-4.3,-2.4,8.2292
1380.0,-4.3,-2.4,8.25
1400.0,-4.3,-2.4,8.2708
1420.0,-4.3,-2.4,8.2917
1440.0,-4.3988,-2.0988,8.4
1460.0,-4.3756,-2.0756,8.4
1480.0,-4.3523,-2.0523,8.4
1500.0,-4.3291,-2.0291,8.4
1520.0,-4.3058,-2.0058,8.4
1540.0,-4.3086,-2.0,8.5
1560.0,-4.3301,-2.0,8.5
1580.0,-4.3516,-2.0,8.5
1600.0,-4.3731,-2.0,8.5
1620.0,-4.3946,-2.0,8.5
1640.0,-4.35,-2.0,8.5
1660.0,-4.2805,-2.1,8.5
1680.0,-4.2561,-2.1,8.5
1700.0,-4.2317,-2.1,8.5
1720.0,-4.2073,-2.1,8.5
1740.0,-4.3045,-2.1,8.5
1760.0,-4.327,-2.1,8.5
1780.0,-4.3494,-2.1,8.5
1800.0,-4.3719,-2.1,8.5
1820.0,-4.3944,-2.1,8.5
1840.0,-4.4828,-2.0086,8.4828
1860.0,-4.4398,-2.0301,8.4398
1880.0,-4.3968,-2.0516,8.3968
1900.0,-4.3538,-2.0731,8.3538
1920.0,-4.3108,-2.0946,8.3108
1940.0,-4.2914,-2.0086,8.6
1960.0,-4.2699,-2.0301,8.6
1980.0,-4.2484,-2.0516,8.6
2000.0,-4.2269,-2.0731,8.6
2020.0,-4.2054,-2.0946,8.6
2040.0,-4.3,-2.1056,8.5
2060.0,-4.3,-2.1278,8.5
2080.0,-4.3,-2.15,8.5
2100.0,-4.3,-2.1722,8.5
2120.0,-4.3,-2.1944,8.5
2140.0,-4.2916,-2.0916,8.5084
2160.0,-4.2705,-2.0705,8.5295
2180.0,-4.2495,-2.0495,8.5505
2200.0,-4.2284,-2.0284,8.5716
2220.0,-4.2074,-2.0074,8.5926
2240.0,-4.2,-2.1,8.6
2260.0,-4.2,-2.1,8.6
2280.0,-4.2,-2.1,8.6
2300.0,-4.2,-2.1,8.6
2320.0,-4.2,-2.1,8.6
2340.0,-4.2,-2.1,8.5
2360.0,-4.2,-2.1217,8.5
2380.0,-4.2,-2.1458,8.5
2400.0,-4.2,-2.1699,8.5
2420.0,-4.2,-2.194,8.5
2440.0,-4.2,-2.1,8.6
2460.0,-4.2,-2.1,8.6
2480.0,-4.2,-2.1,8.6
2500.0,-4.2,-2.1,8.6
2520.0,-4.2,-2.1,8.6
2540.0,-4.2,-2.1,8.6
2560.0,-4.2,-2.1,8.6
2580.0,-4.2,-2.1,8.6
2600.0,-4.2,-2.1,8.6
2620.0,-4.2,-2.1,8.6
2640.0,-4.1086,-2.1914,8.6
2660.0,-4.1301,-2.1699,8.6
2680.0,-4.1516,-2.1484,8.6
2700.0,-4.1731,-2.1269,8.6
2720.0,-4.1946,-2.1054,8.6
2740.0,-4.2,-2.2,8.5143
2760.0,-4.2,-2.1831,8.5831
2780.0,-4.2,-2.159,8.559
2800.0,-4.2,-2.1349,8.5349
2820.0,-4.2,-2.1108,8.5108
2840.0,-4.1045,-2.1045,8.5955
2860.0,-4.127,-2.127,8.573
2880.0,-4.1494,-2.1494,8.5506
2900.0,-4.1719,-2.1719,8.5281
2920.0,-4.1944,-2.1944,8.5056
2940.0,-4.2,-2.1,8.5944
2960.0,-4.2,-2.1,8.5722
2980.0,-4.2,-2.1,8.55
