timestamp,accX,accY,accZ
0.0,0.8034,-5.4149,8.0299
20.0,0.7747,-5.3025,7.9475
40.0,0.5612,-6.3858,8.5188
60.0,0.1462,-6.3374,9.5651
80.0,0.1239,-5.9354,9.8693
100.0,0.1016,-5.5333,10.1734
120.0,0.0792,-5.1312,10.4776
140.0,0.9192,-4.1302,8.9752
160.0,0.9399,-4.0621,8.9159
180.0,0.9606,-3.994,8.8566
200.0,0.9813,-3.9259,8.7973
220.0,1.0019,-3.8578,8.7379
240.0,0.6327,-3.9609,8.4263
260.0,0.6864,-3.6985,8.4931
280.0,0.7402,-3.4361,8.5598
300.0,0.7939,-3.1737,8.6266
320.0,0.8476,-2.9112,8.6933
340.0,1.6418,-2.6157,8.3237
360.0,1.6487,-2.586,8.3667
380.0,1.6555,-2.5563,8.4097
400.0,1.6624,-2.5266,8.4527
420.0,1.6693,-2.497,8.4957
440.0,1.2781,-2.411,8.7889
460.0,1.1882,-2.38,9.3971
480.0,1.0697,-2.0588,9.5266
500.0,0.9512,-1.7375,9.6561
520.0,0.8328,-1.4162,9.7856
540.0,0.7735,-1.8371,11.0472
560.0,0.8004,-2.2154,11.0357
580.0,0.8274,-2.5937,11.0242
600.0,0.8543,-2.9719,11.0127
620.0,0.8813,-3.3502,11.0012
640.0,1.5526,-3.5055,9.4
660.0,1.5742,-3.4992,9.4
680.0,1.5958,-3.4929,9.4
700.0,1.6173,-3.4866,9.4
720.0,1.6389,-3.4803,9.4
740.0,1.9524,-4.0904,9.6453
760.0,1.7871,-4.3966,9.5672
780.0,1.6219,-4.7029,9.4891
800.0,1.4567,-5.0091,9.4109
820.0,1.2915,-5.3154,9.3328
840.0,1.298,-5.572,10.202
860.0,1.2096,-4.4216,10.4004
880.0,1.1736,-4.341,10.3364
900.0,1.1376,-4.2605,10.2724
920.0,1.1016,-4.18,10.2084
940.0,1.3609,-1.0614,8.1627
960.0,1.3772,-1.0566,8.0949
980.0,1.3935,-1.0519,8.0271
1000.0,1.4098,-1.0472,7.9593
1020.0,1.426,-1.0424,7.8915
1040.0,1.4423,-1.0377,7.8237
1060.0,1.6449,-3.2432,7.8963
1080.0,1.7078,-3.3139,7.914
1100.0,1.7707,-3.3847,7.9317
1120.0,1.8336,-3.4554,7.9493
1140.0,2.1322,-4.0144,8.3776
1160.0,2.0331,-4.3615,8.3508
1180.0,1.9341,-4.7085,8.324
1200.0,1.835,-5.0556,8.2972
1220.0,1.736,-5.4026,8.2703
1240.0,1.6763,-6.4456,9.5237
1260.0,1.6897,-6.4149,9.5103
1280.0,1.703,-6.3843,9.497
1300.0,1.7163,-6.3537,9.4837
1320.0,1.7297,-6.3231,9.4703
1340.0,1.3063,-5.8364,8.855
1360.0,1.3071,-5.8209,8.7251
