timestamp,accX,accY,accZ
0.0,-8.1333,-7.7,1.1333
20.0,-7.806,-7.294,1.306
40.0,-7.8301,-7.2699,1.3301
60.0,-7.8542,-7.2458,1.3542
80.0,-7.8783,-7.2217,1.3783
100.0,-7.8,-6.8,1.5
120.0,-7.584,-7.4319,0.3202
140.0,-7.5628,-7.4745,0.2138
160.0,-7.5415,-7.517,0.1074
180.0,-7.5202,-7.5596,0.0011
200.0,-7.5,-7.7,-0.1
220.0,-7.2551,-7.5011,0.1
240.0,-7.1652,-7.7034,0.1
260.0,-7.0753,-7.9056,0.1
280.0,-6.9854,-8.1079,0.1
300.0,-6.9,-8.0,0.4
320.0,-5.1202,-7.5798,0.384
340.0,-5.0138,-7.6862,0.3628
360.0,-4.9074,-7.7926,0.3415
380.0,-4.8011,-7.8989,0.3202
400.0,-4.4,-8.6,0.2
420.0,-4.3952,-8.5904,1.3
440.0,-4.3711,-8.5422,1.3
460.0,-4.347,-8.494,1.3
480.0,-4.3229,-8.4458,1.3
500.0,-4.5,-7.8,1.3
520.0,-5.0,-8.1438,0.5225
540.0,-5.0,-8.0315,0.5674
560.0,-5.0,-7.9191,0.6124
580.0,-5.0,-7.8067,0.6573
600.0,-4.9,-7.7,0.8
620.0,-5.0756,-7.6122,0.6878
640.0,-5.0311,-7.6344,0.6656
660.0,-4.9867,-7.6567,0.6433
680.0,-4.9422,-7.6789,0.6211
700.0,-4.8,-7.9,0.5
720.0,-4.4681,-7.7,-0.016
740.0,-4.4255,-7.7,-0.0372
760.0,-4.383,-7.7,-0.0585
780.0,-4.3404,-7.7,-0.0798
800.0,-4.32,-7.78,-0.1
820.0,-4.9,-8.9,-0.15
840.0,-6.1227,-8.3413,-0.4
860.0,-6.1493,-8.1547,-0.4
880.0,-6.176,-7.968,-0.4
900.0,-5.7,-7.5,-0.4
920.0,-6.2526,-7.6825,-1.0351
940.0,-6.3144,-7.6619,-1.0763
960.0,-6.3763,-7.6412,-1.1175
980.0,-6.4381,-7.6206,-1.1588
1000.0,-6.5,-7.6,-1.2
1020.0,-7.6354,-6.8088,-1.7
1040.0,-7.7062,-6.8265,-1.7
1060.0,-7.777,-6.8442,-1.7
1080.0,-7.8478,-6.8619,-1.7
1100.0,-7.9186,-6.8796,-1.7
1120.0,-7.9894,-6.8973,-1.7
1140.0,-9.6143,-5.7286,-1.8
1160.0,-9.6429,-5.5857,-1.8
1180.0,-9.6714,-5.4429,-1.8
1200.0,-9.7,-5.3,-1.8
1220.0,-7.9,-6.2,-1.9
1240.0,-7.8,-6.027,-1.9757
1260.0,-7.8,-5.9459,-1.9486
1280.0,-7.8,-5.8649,-1.9216
1300.0,-8.1,-5.75,-1.75
1320.0,-8.3392,-5.8608,-1.7804
1340.0,-8.3804,-5.8196,-1.7598
1360.0,-8.4216,-5.7784,-1.7392
1380.0,-8.4629,-5.7371,-1.7186
1400.0,-9.1,-6.5,-1.3
1420.0,-8.8677,-6.6871,-1.7516
1440.0,-8.8247,-6.5366,-1.6871
1460.0,-8.7817,-6.386,-1.6226
1480.0,-8.7387,-6.2355,-1.5581
1500.0,-8.5,-5.4,-1.4
1520.0,-9.0242,-4.4,-1.1516
1540.0,-9.0681,-4.4,-1.0637
1560.0,-9.1121,-4.4,-0.9758
1580.0,-9.156,-4.4,-0.8879
1600.0,-9.2,-4.4,-0.8
1620.0,-9.1,-4.4859,-0.5
1640.0,-9.1,-4.4153,-0.5
1660.0,-9.1,-4.3447,-0.5
1680.0,-9.1,-4.2741,-0.5
1700.0,-9.1,-4.2035,-0.5
1720.0,-8.9908,-4.5908,0.4368
1740.0,-8.9678,-4.5678,0.5287
1760.0,-8.9448,-4.5448,0.6207
1780.0,-8.9218,-4.5218,0.7126
1800.0,-8.8667,-4.3333,0.8333
1820.0,-8.8,-3.7283,0.3859
1840.0,-8.8,-3.7717,0.3641
1860.0,-8.8,-3.8152,0.3424
1880.0,-8.8,-3.8587,0.3207
1900.0,-8.75,-3.9,0.3
1920.0,-8.7848,-3.6,0.3
1940.0,-8.763,-3.6,0.3
1960.0,-8.7413,-3.6,0.3
1980.0,-8.7196,-3.6,0.3
2000.0,-8.6,-3.4,0.3
2020.0,-8.3161,-3.3,0.4
2040.0,-8.3376,-3.3,0.4
2060.0,-8.3591,-3.3,0.4
2080.0,-8.3806,-3.3,0.4
2100.0,-8.4667,-3.2333,0.4
2120.0,-8.2867,-3.2,0.3867
2140.0,-8.2644,-3.2,0.3644
2160.0,-8.2422,-3.2,0.3422
2180.0,-8.22,-3.2,0.32
2200.0,-8.3,-3.2,0.3
2220.0,-8.4773,-3.1886,0.2
2240.0,-8.4318,-3.1659,0.2
2260.0,-8.3864,-3.1432,0.2
2280.0,-8.3409,-3.1205,0.2
2300.0,-8.2,-3.2,0.2
2320.0,-8.3143,-3.3,0.2
2340.0,-8.3619,-3.3,0.2
2360.0,-8.4095,-3.3,0.2
2380.0,-8.4571,-3.3,0.2
2400.0,-8.7,-3.3,0.4
2420.0,-8.9,-3.2753,0.3506
2440.0,-8.9,-3.2303,0.2607
2460.0,-8.9,-3.1854,0.1708
2480.0,-8.9,-3.1404,0.0809
2500.0,-8.95,-3.225,0.125
2520.0,-9.1,-3.8793,1.1
2540.0,-9.1,-3.8333,1.1
2560.0,-9.1,-3.7874,1.1
2580.0,-9.1,-3.7414,1.1
2600.0,-9.0333,-3.6,1.1
2620.0,-8.8133,-2.9,0.8867
2640.0,-8.8356,-2.9,0.8644
2660.0,-8.8578,-2.9,0.8422
2680.0,-8.88,-2.9,0.82
2700.0,-9.0,-3.0,0.7
2720.0,-9.8,-3.3074,0.2975
2740.0,-9.8,-3.3815,0.2728
2760.0,-9.8,-3.4556,0.2481
2780.0,-9.8,-3.5296,0.2235
2800.0,-9.6,-3.5,0.2
2820.0,-9.1733,-3.0133,0.3
2840.0,-9.1289,-3.0356,0.3
2860.0,-9.0844,-3.0578,0.3
2880.0,-9.04,-3.08,0.3
2900.0,-9.1,-3.1,0.3
2920.0,-9.4,-3.0,0.1
2940.0,-9.4,-3.0,0.1
2960.0,-9.4,-3.0,0.1
2980.0,-9.4,-3.0,0.1
